<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.06.08	1.06814	1.07153	1.06297	1.06360	107655	99366875000	0
2016.06.09	1.05232	1.05748	1.04066	1.04526	118934	106893962000	0
2016.06.10	1.04523	1.04748	1.04122	1.04489	102254	95097635000	51
2016.06.13	1.04536	1.04910	1.04389	1.04573	108518	93631726000	35
2016.06.14	1.04535	1.05276	1.04509	1.05174	110515	102047597000	0
2016.06.15	1.05176	1.05453	1.04863	1.05245	118708	109902536000	0
2016.06.16	1.05245	1.05294	1.04147	1.04448	135001	120411722000	0
2016.06.17	1.04433	1.04908	1.04387	1.04548	108610	101633137000	0
2016.06.20	1.05012	1.05044	1.04531	1.04616	92662	86572283000	0
2016.06.21	1.04620	1.05144	1.04458	1.04567	90362	79258131000	0
2016.06.22	1.04565	1.04759	1.04400	1.04601	86202	87008629000	0
2016.06.23	1.04497	1.05008	1.04478	1.04901	100180	91060079000	51
2016.06.24	1.04803	1.05287	1.04192	1.04493	181695	155625336819	0
2016.06.27	1.04808	1.05076	1.04457	1.04688	138241	116891668000	51
2016.06.28	1.04628	1.04971	1.04477	1.04751	99604	85827188000	0
2016.06.29	1.04639	1.04844	1.04300	1.04670	103223	94497269000	0
2016.06.30	1.04608	1.04973	1.04345	1.04369	120530	99943205000	0
2016.07.01	1.04273	1.04650	1.04121	1.04493	85604	72958602000	0
2016.07.04	1.03805	1.04607	1.03778	1.04319	74864	64763680000	0
2016.07.05	1.04173	1.04601	1.04050	1.04281	102818	82982389000	0
2016.07.06	1.04282	1.05443	1.04232	1.05384	129510	111774572000	0
2016.07.07	1.05290	1.05480	1.03391	1.03421	122840	105639615000	0
2016.07.08	1.03425	1.03767	1.03098	1.03446	103320	81100318000	0
2016.07.11	1.03523	1.04383	1.03493	1.04281	93727	74796964000	0
2016.07.12	1.04269	1.04693	1.03731	1.04335	111382	97766767000	0
2016.07.13	1.04305	1.04831	1.04095	1.04510	111416	101332292000	0
2016.07.14	1.04517	1.06259	1.04333	1.05967	118146	105018253000	51
2016.07.15	1.05968	1.06992	1.05855	1.06416	107862	97887835000	0
2016.07.18	1.06265	1.07401	1.06134	1.06636	84510	78658790000	0
2016.07.19	1.06646	1.07690	1.06261	1.06364	99255	90531105000	0
2016.07.20	1.06356	1.06746	1.06082	1.06329	82010	78701269000	0
2016.07.21	1.06726	1.07525	1.06381	1.07059	106293	94434627000	0
2016.07.22	1.07063	1.07248	1.06543	1.06565	85858	73311272000	51
2016.07.25	1.06609	1.07246	1.06521	1.06727	80348	70627637000	51
2016.07.26	1.06723	1.06958	1.06257	1.06320	91844	76361565000	0
2016.07.27	1.06294	1.07219	1.05702	1.05804	116550	107114178000	0
2016.07.28	1.05828	1.06332	1.05660	1.06045	88851	73958664000	0
2016.07.29	1.05966	1.06238	1.05169	1.05335	100890	83062877810	0
2016.08.01	1.05264	1.05547	1.04990	1.05006	77970	67565937000	37
2016.08.02	1.05009	1.05378	1.04365	1.04999	106833	95246804709	0
2016.08.03	1.05033	1.06167	1.04633	1.05928	96980	91515791000	0
2016.08.04	1.05954	1.06333	1.05864	1.06270	99043	92434794000	0
2016.08.05	1.06277	1.06771	1.06020	1.06641	92096	79861011000	51
2016.08.08	1.06614	1.07414	1.06522	1.07125	76168	69872963000	34
2016.08.09	1.07127	1.07410	1.06799	1.07027	77997	71619342000	34
2016.08.10	1.07029	1.07118	1.06592	1.06672	94665	77224678000	0
2016.08.11	1.06352	1.06944	1.05312	1.06735	93513	81392955000	0
2016.08.12	1.06741	1.06976	1.06154	1.06215	89325	86972547000	0
2016.08.15	1.06365	1.06716	1.06233	1.06428	72047	65701099000	0
2016.08.16	1.06249	1.06510	1.05649	1.05671	111666	100697457000	0
2016.08.17	1.05628	1.05789	1.05061	1.05505	106110	104174010000	0
2016.08.18	1.05498	1.05760	1.05171	1.05439	107480	107041979000	0
2016.08.19	1.05318	1.05491	1.04731	1.04793	88001	81816847000	0
2016.08.22	1.04792	1.05249	1.04459	1.04875	92700	86092049000	0
2016.08.23	1.04667	1.04869	1.04097	1.04394	93685	85890013000	0
2016.08.24	1.04358	1.04662	1.03999	1.04097	96618	83743392000	47
2016.08.25	1.04053	1.04335	1.03907	1.04264	77263	63360198000	0
2016.08.26	1.04196	1.04648	1.04111	1.04363	108412	88209027000	0
2016.08.29	1.04443	1.04565	1.04183	1.04345	89505	72991685000	51
2016.08.30	1.04218	1.04513	1.03943	1.03978	86802	72370132000	0
2016.08.31	1.03907	1.04039	1.03476	1.03646	97118	67950376000	0
2016.09.01	1.03593	1.03984	1.03435	1.03639	102443	77445360000	0
2016.09.02	1.03633	1.03844	1.03317	1.03598	109445	81379873000	0
2016.09.05	1.03918	1.03944	1.03524	1.03731	80163	63452207000	51
2016.09.06	1.03757	1.04321	1.03428	1.03602	104988	85297851000	0
2016.09.07	1.03608	1.03705	1.02612	1.02920	102321	65023190000	0
2016.09.08	1.02955	1.03678	1.02702	1.03254	110019	87852441000	0
2016.09.09	1.03245	1.03456	1.02723	1.02723	104274	80942889000	0
2016.09.12	1.02960	1.03016	1.02651	1.02863	109174	83881079000	48
2016.09.13	1.02861	1.03083	1.02530	1.02865	117523	96283645000	0
2016.09.14	1.02879	1.03132	1.02342	1.02517	109601	100867093000	0
2016.09.15	1.02397	1.02918	1.02347	1.02695	131162	86879754000	0
2016.09.16	1.02693	1.03097	1.02501	1.03028	106356	78748090131	0
2016.09.19	1.02975	1.03371	1.02825	1.03262	80248	62368745000	0
2016.09.20	1.03235	1.03308	1.02651	1.03237	90585	101190960000	0
2016.09.21	1.03247	1.03718	1.03084	1.03575	124487	118731963000	0
2016.09.22	1.03531	1.04632	1.03273	1.04525	100468	86056015000	0
2016.09.23	1.04442	1.05408	1.04381	1.04974	104020	91829874000	34
2016.09.26	1.04984	1.05380	1.04833	1.04939	86479	89842440148	0
2016.09.27	1.04940	1.05199	1.04753	1.04970	111318	83591302000	0
2016.09.28	1.04671	1.05832	1.04670	1.05577	112507	103166800998	37
2016.09.29	1.05579	1.05809	1.05144	1.05222	133805	108913446000	0
2016.09.30	1.05212	1.05369	1.04695	1.05090	121470	98253890000	43
2016.10.03	1.05198	1.05663	1.04962	1.05421	86220	72088830000	40
2016.10.04	1.05379	1.05754	1.05063	1.05667	117948	91421384000	51
2016.10.05	1.05656	1.06321	1.05617	1.06196	112894	90983633000	0
2016.10.06	1.06104	1.06330	1.05732	1.05852	97164	83739850000	34
2016.10.07	1.05834	1.06356	1.05711	1.05825	132042	103443825000	0
2016.10.10	1.05855	1.06765	1.05726	1.06541	76785	66601056000	0
2016.10.11	1.06559	1.06980	1.06470	1.06795	116195	96314701000	0
2016.10.12	1.06739	1.07331	1.06694	1.07021	110506	101905659789	0
2016.10.13	1.07013	1.07389	1.06594	1.06633	97721	87015401602	0
2016.10.14	1.06639	1.07619	1.06526	1.07375	99722	95051870013	51
2016.10.17	1.07301	1.07493	1.06580	1.06885	88108	79153121697	51
2016.10.18	1.06838	1.06989	1.06186	1.06568	94884	79697485239	51
2016.10.19	1.06566	1.06841	1.06225	1.06739	93967	85398428030	0
2016.10.20	1.06687	1.06924	1.05885	1.05964	97592	84442949973	0
2016.10.21	1.05938	1.06621	1.05924	1.05998	82269	66081822498	0
2016.10.24	1.06105	1.06671	1.06054	1.06555	72069	58274960752	0
2016.10.25	1.06573	1.06997	1.06393	1.06688	92387	78240617837	51
2016.10.26	1.06648	1.07538	1.06384	1.06905	105887	65561889238	0
2016.10.27	1.06858	1.06972	1.06470	1.06525	118958	111409389596	0
2016.10.28	1.06540	1.06613	1.05804	1.05804	133758	120113638868	51
2016.10.31	1.06041	1.06495	1.05977	1.06364	97512	88709356526	0
2016.11.01	1.06358	1.07015	1.05913	1.06192	122355	100622323076	34
2016.11.02	1.06140	1.06193	1.04819	1.05068	127317	109554962322	34
2016.11.03	1.05068	1.05291	1.04632	1.04672	114145	103644065773	0
2016.11.04	1.04672	1.05119	1.04654	1.04681	119861	111836928730	40
2016.11.07	1.04526	1.05384	1.04510	1.05144	112585	91697563129	34
2016.11.08	1.05162	1.05229	1.04706	1.05013	107305	97847802330	0
2016.11.09	1.05020	1.05295	1.03614	1.04900	237918	211041334065	0
2016.11.10	1.04824	1.06443	1.04747	1.05462	177670	138278612971	0
2016.11.11	1.05428	1.06037	1.05034	1.05606	190557	166286563909	34
2016.11.14	1.05607	1.06558	1.05570	1.06075	152590	112618701749	0
2016.11.15	1.06100	1.06522	1.05965	1.06365	146676	120525425400	34
2016.11.16	1.06303	1.06532	1.05635	1.05745	142940	114097205401	34
2016.11.17	1.05710	1.05778	1.05167	1.05342	135795	110246293529	51
2016.11.18	1.05320	1.05513	1.04402	1.04402	151012	130955703326	0
2016.11.21	1.04808	1.04858	1.04144	1.04196	133570	113188258841	0
2016.11.22	1.04153	1.04902	1.04104	1.04742	128902	102093081807	51
2016.11.23	1.04718	1.05591	1.04627	1.05334	118511	92919066836	0
2016.11.24	1.05267	1.05938	1.05128	1.05774	104709	86015900972	51
2016.11.25	1.05695	1.06088	1.05250	1.05436	129773	108680248157	0
2016.11.28	1.05521	1.05919	1.05315	1.05723	132964	106451897721	0
2016.11.29	1.05737	1.05840	1.04774	1.04956	127774	112334996425	0
2016.11.30	1.04942	1.04967	1.04104	1.04197	139497	116920694514	0
2016.12.01	1.04173	1.04881	1.04019	1.04568	122953	94353971846	50
2016.12.02	1.04526	1.04713	1.04212	1.04335	107557	93793057609	34
2016.12.05	1.04139	1.05151	1.04139	1.04571	136200	109706830051	51
2016.12.06	1.04570	1.04891	1.04139	1.04770	101906	76509042811	0
2016.12.07	1.04730	1.04937	1.04168	1.04391	84718	64715349990	51
2016.12.08	1.04320	1.04353	1.03745	1.03977	120309	80198937840	0
2016.12.09	1.03915	1.04410	1.03797	1.04147	95364	78766419240	34
2016.12.12	1.04317	1.04601	1.04030	1.04189	108407	78660118343	0
2016.12.13	1.04150	1.04245	1.03813	1.04054	117247	88905623932	51
2016.12.14	1.04016	1.04195	1.03724	1.03988	141551	104683178955	0
2016.12.15	1.03974	1.04705	1.03896	1.04501	193028	126459390573	0
2016.12.16	1.04418	1.04925	1.04162	1.04695	150590	95715742043	0
2016.12.19	1.04479	1.04716	1.04366	1.04538	130230	97668094683	0
2016.12.20	1.04487	1.04992	1.04393	1.04910	116335	85513316686	51
2016.12.21	1.04859	1.05010	1.04495	1.04850	106412	77891831465	0
2016.12.22	1.04712	1.04982	1.04325	1.04478	112092	85706500883	51
2016.12.23	1.04442	1.04612	1.04040	1.04065	84422	61601246073	51
2016.12.26	1.04343	1.04434	1.02869	1.04038	11117	8142500000	0
2016.12.27	1.03924	1.04400	1.03894	1.04241	63850	52080851784	34
2016.12.28	1.04137	1.04330	1.03655	1.03663	88262	63531587289	0
2016.12.29	1.03624	1.03988	1.03490	1.03636	105341	79848315977	51
2016.12.30	1.03599	1.03973	1.03518	1.03613	129887	100780218975	0
2017.01.02	1.03775	1.03975	1.03175	1.03500	71590	59443752789	51
2017.01.03	1.03499	1.04602	1.03410	1.04302	121822	95701815512	0
2017.01.04	1.04218	1.04851	1.04216	1.04500	146280	114074565406	51
2017.01.05	1.04371	1.04760	1.04210	1.04386	182002	138998474608	0
2017.01.06	1.04367	1.04890	1.04226	1.04598	139990	106079308738	48
2017.01.09	1.04616	1.05156	1.04588	1.04791	125638	113956177028	36
2017.01.10	1.04752	1.05476	1.04619	1.05378	144972	107939269924	0
2017.01.11	1.05305	1.05692	1.05260	1.05410	172958	109215901106	0
2017.01.12	1.05430	1.05562	1.05018	1.05398	176423	134513063677	0
2017.01.13	1.05265	1.05508	1.04958	1.04985	155467	107692194455	0
2017.01.16	1.05059	1.05420	1.04953	1.05170	107859	91505602752	0
2017.01.17	1.05185	1.05259	1.04766	1.04781	172724	100146128263	51
2017.01.18	1.04782	1.05339	1.04623	1.05329	135319	102074727847	44
