<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.08.09	124.145	125.276	123.788	124.313	490445	619677647000	4
2015.08.16	124.213	124.571	121.811	122.049	669613	876894292000	9
2015.08.23	121.863	122.021	116.131	121.712	1171855	1064112434000	3
2015.08.30	121.635	121.635	118.591	119.017	859024	979460451000	8
2015.09.06	118.892	121.326	118.795	120.568	859938	977439694000	9
2015.09.13	120.490	120.989	119.051	119.962	814192	1042578516000	9
2015.09.20	120.114	121.230	119.222	120.577	880330	1133030373000	9
2015.09.27	120.496	120.588	118.676	119.903	908274	1115292176000	4
2015.10.04	119.985	120.564	119.621	120.211	735980	1026729756000	8
2015.10.11	120.163	120.260	118.058	119.459	587465	812099606000	9
2015.10.18	119.377	121.481	119.135	121.439	661864	938468264000	0
2015.10.25	121.468	121.485	120.019	120.603	669295	893140312000	0
2015.11.01	120.385	123.264	120.252	123.218	614470	830311344000	0
2015.11.08	123.256	123.601	122.435	122.606	613869	835408540000	0
2015.11.15	122.238	123.751	122.221	122.783	619161	853827230000	0
2015.11.22	122.821	123.255	122.254	122.709	527294	731648545000	9
2015.11.29	122.810	123.667	122.294	123.099	619168	879767343000	0
2015.12.06	123.208	123.473	120.576	120.959	658730	811827495000	0
2015.12.13	121.102	123.559	120.339	121.126	777878	807608311000	0
2015.12.20	121.212	121.500	120.247	120.320	378260	392946890000	0
2015.12.27	120.103	120.650	119.999	120.207	278455	280263225000	0
2016.01.03	120.196	120.462	117.223	117.229	882709	838163988000	0
2016.01.10	117.097	118.376	116.505	116.997	926401	917310406000	4
2016.01.17	116.650	118.876	115.970	118.769	971804	993024040000	0
2016.01.24	118.637	121.686	117.651	121.119	937958	1046882869000	0
2016.01.31	121.314	121.482	116.290	116.819	992394	952432028000	9
2016.02.07	116.783	117.520	110.979	113.209	1241088	1094677470000	0
2016.02.14	113.357	114.871	112.301	112.531	911834	837013679000	0
2016.02.21	112.572	113.988	111.039	113.984	867727	979435408000	0
2016.02.28	113.947	114.550	112.153	113.769	856325	952393276000	0
2016.03.06	113.922	114.443	112.223	113.795	753481	813019022000	0
2016.03.13	113.912	114.143	110.664	111.520	683700	772366118000	0
2016.03.20	111.524	113.319	111.215	113.048	519885	543139952000	0
2016.03.27	113.156	113.799	111.583	111.610	628986	910578454000	0
2016.04.03	111.585	111.792	107.665	108.022	785377	1079564367000	0
2016.04.10	107.965	109.729	107.625	108.728	667860	957697312000	0
2016.04.17	108.199	111.802	107.832	111.748	677401	816850541000	0
2016.04.24	111.853	111.880	106.274	106.334	707739	799050459000	0
2016.05.01	106.223	107.495	105.545	107.074	687668	886567363000	0
2016.05.08	107.070	109.550	107.068	108.607	655392	901732168000	0
2016.05.15	108.605	110.584	108.460	110.102	624284	803373257000	0
2016.05.22	110.103	110.443	109.106	110.242	584570	751735142000	0
2016.05.29	110.419	111.445	106.505	106.532	715790	973727056000	0
2016.06.05	106.543	107.898	106.249	106.912	744408	1046404064000	0
2016.06.12	106.793	106.852	103.547	104.042	932793	1250525737000	0
2016.06.19	104.099	106.805	98.935	102.195	855192	1176419512000	0
2016.06.26	101.495	103.391	101.395	102.529	867487	1120616225000	0
2016.07.03	102.617	102.801	99.988	100.401	725036	982173607000	0
2016.07.10	100.602	106.311	100.511	104.808	915062	1310749883000	0
2016.07.17	105.336	107.488	105.268	106.025	755255	1200398399000	0
2016.07.24	106.106	106.719	101.968	102.040	807520	1033800909000	0
2016.07.31	102.212	102.828	100.675	101.800	655802	714953298000	0
2016.08.07	101.928	102.651	100.829	101.283	551884	664986674000	0
2016.08.14	101.113	101.450	99.536	100.217	635398	726258874000	0
2016.08.21	100.681	101.939	99.937	101.739	579454	662551051000	0
2016.08.28	102.070	104.316	101.744	103.746	627276	657189572000	0
2016.09.04	104.065	104.132	101.193	102.562	671217	674046288000	0
2016.09.11	102.550	103.353	101.417	102.232	704458	754389238000	0
2016.09.18	102.112	102.780	100.094	100.865	659401	654405807000	0
2016.09.25	100.924	101.835	100.081	101.322	694892	732006466000	0
2016.10.02	101.208	104.157	101.125	102.876	688391	647600761000	0
2016.10.09	103.230	104.630	102.805	104.046	657263	579236730000	0
2016.10.16	104.315	104.366	103.161	103.689	546655	483651614000	0
2016.10.23	103.816	105.528	103.717	104.725	604713	501098546000	0
2016.10.30	104.563	105.229	102.544	103.093	736688	628749455000	0
2016.11.06	103.963	106.942	101.186	106.620	1070430	926661166000	0
2016.11.13	106.842	110.948	106.728	110.867	975642	839857089000	0
2016.11.20	112.004	113.895	110.264	113.213	885654	671447725000	0
2016.11.27	112.796	114.821	111.353	113.439	931291	625351890000	0
2016.12.04	113.195	115.363	112.859	115.219	725692	427918450000	0
2016.12.11	115.375	118.659	114.731	117.776	848278	533749366000	0
2016.12.18	117.936	118.238	116.543	117.198	659771	509878255000	0
2016.12.25	117.034	117.809	116.037	116.814	556752	458988281000	0
2017.01.01	116.780	118.602	115.065	116.942	802989	615677389000	0
2017.01.08	116.993	117.528	113.750	114.338	979071	695087133000	0
2017.01.15	114.221	115.616	112.566	114.464	954231	761636516000	0
2017.01.22	114.313	115.372	112.519	115.028	951409	920213374000	0
2017.01.29	114.761	114.946	112.048	112.443	937044	951859267000	0
2017.02.05	112.384	113.854	111.588	113.065	798258	812412792000	0
2017.02.12	113.513	114.953	112.614	112.697	742395	758421734000	0
2017.02.19	112.886	113.773	111.931	112.006	662996	641793466000	0
2017.02.26	112.120	114.745	111.685	113.886	756682	702025373000	0
2017.03.05	113.879	115.500	113.555	114.717	713795	708181258000	0
2017.03.12	114.764	115.191	112.560	112.702	694801	681731715000	0
2017.03.19	112.639	112.894	110.623	111.217	791787	770008897000	0
2017.03.26	110.919	112.193	110.106	111.264	736316	716485243000	0
2017.04.02	111.355	111.584	110.126	110.971	762057	734189184000	0
2017.04.09	111.016	111.576	108.542	108.542	648303	634875501000	0
2017.04.16	108.738	109.484	108.129	108.979	630043	637562207000	0
2017.04.23	110.489	111.774	109.590	111.528	698236	686090504000	0
2017.04.30	111.207	113.044	111.202	112.598	551827	563379661000	0
2017.05.07	112.938	114.365	112.393	113.323	587044	604719375000	0
2017.05.14	113.161	113.852	110.231	111.228	740603	747316444000	0
2017.05.21	111.022	112.125	110.855	111.253	620921	635340647000	0
2017.05.28	111.210	111.706	110.326	110.351	547990	552453075000	0
2017.06.04	110.343	110.808	109.111	110.304	503874	0	9
2017.06.11	110.284	111.414	108.805	110.824	505378	0	9
2017.06.18	110.842	111.783	110.719	111.226	435640	0	9
2017.06.25	111.118	112.922	111.118	112.361	550974	0	9
2017.07.02	112.112	114.175	112.112	113.859	525219	0	9
2017.07.09	113.909	114.490	112.256	112.528	512016	0	9
2017.07.16	112.461	112.863	111.008	111.122	555242	0	9
2017.07.23	111.097	112.196	110.544	110.640	657237	0	9
2017.07.30	110.614	111.046	109.840	110.675	667225	0	9
2017.08.06	110.708	110.916	108.724	109.163	576890	0	9
2017.08.13	109.142	110.945	108.600	109.144	693664	0	9
2017.08.20	109.331	109.840	108.632	109.348	539442	0	9
2017.08.27	109.199	110.667	108.264	110.247	579709	0	9
2017.09.03	109.573	109.930	107.314	107.834	596090	0	9
2017.09.10	108.139	111.334	108.134	110.837	549576	1867893000	0
2017.09.17	111.045	112.717	110.994	111.963	570536	0	0
2017.09.24	112.218	113.256	111.472	112.445	621535	0	0
2017.10.01	112.505	113.439	112.322	112.599	488810	0	0
2017.10.08	112.555	112.827	111.686	111.799	434509	0	0
2017.10.15	111.782	113.568	111.653	113.495	473021	0	0
2017.10.22	113.868	114.451	113.243	113.666	574112	0	0
2017.10.29	113.718	114.426	112.955	114.045	504963	0	0
2017.11.05	113.968	114.734	113.091	113.516	535438	0	0
2017.11.12	113.485	113.909	111.944	112.082	502346	0	0
2017.11.19	112.097	112.718	111.067	111.490	435254	0	0
2017.11.26	111.515	112.873	110.841	112.144	556590	0	0
2017.12.03	112.739	113.589	111.990	113.473	668805	0	0
2017.12.10	113.530	113.750	112.031	112.616	570943	0	0
2017.12.17	112.712	113.636	112.296	113.285	545010	0	0
2017.12.24	113.272	113.377	112.472	112.695	415530	0	2
2017.12.31	112.503	113.303	112.055	113.062	417146	0	2
2018.01.07	113.137	113.386	110.912	111.053	711891	0	1
2018.01.14	111.070	111.481	110.190	110.827	833025	0	1
2018.01.21	110.552	111.223	108.282	108.583	980528	0	1
2018.01.28	108.693	110.482	108.412	110.171	1007682	0	1
2018.02.04	110.171	110.289	108.044	108.796	1618747	0	1
2018.02.11	108.852	108.888	105.545	106.254	1117982	0	1
2018.02.18	106.320	107.904	106.092	106.880	767519	0	1
2018.02.25	107.092	107.673	105.248	105.730	889070	0	1
2018.03.04	105.489	107.046	105.350	106.806	813548	0	1
2018.03.11	106.753	107.292	105.601	105.983	709031	0	0
2018.03.18	105.960	106.637	104.638	104.734	893561	0	1
2018.03.25	104.651	107.010	104.628	106.279	751469	0	1
2018.04.01	106.165	107.491	105.656	106.944	546483	0	1
2018.04.08	106.935	107.777	106.616	107.372	394343	0	1
2018.04.15	107.451	107.856	106.880	107.655	300510	0	1
2018.04.22	107.761	109.536	107.657	109.051	370198	0	1
2018.04.29	109.051	110.034	108.645	109.072	363165	0	1
2018.05.06	109.102	110.018	108.757	109.386	344624	0	1
2018.05.13	109.328	111.079	109.207	110.759	362796	0	1
2018.05.20	110.864	111.395	108.952	109.382	426363	0	1
2018.05.27	109.727	109.831	108.111	109.529	568926	0	0
2018.06.03	109.420	110.264	109.197	109.543	344159	0	0
2018.06.10	109.292	110.903	109.292	110.659	360494	0	1
2018.06.17	110.683	110.756	109.549	109.974	371354	0	1
2018.06.24	109.855	110.943	109.366	110.756	425546	0	1
2018.07.01	110.585	111.132	110.275	110.460	458238	0	1
2018.07.08	110.379	112.800	110.348	112.337	379698	0	1
2018.07.15	112.199	113.167	111.381	111.444	424288	0	0
2018.07.22	111.364	111.540	110.584	111.007	373600	0	4
2018.07.29	110.930	112.147	110.743	111.267	331245	0	3
2018.08.05	111.214	111.522	110.507	110.806	265176	0	4
2018.08.12	110.422	111.427	110.107	110.489	352531	0	3
2018.08.19	110.579	111.484	109.770	111.234	277276	0	3
2018.08.26	111.306	111.823	110.681	111.089	272018	0	3
2018.09.02	111.051	111.754	110.376	111.039	305866	0	3
2018.09.09	111.028	112.165	110.846	112.054	241656	0	3
2018.09.16	112.013	112.870	111.660	112.512	278565	0	3
2018.09.23	112.426	113.703	112.411	113.671	258782	0	4
2018.09.30	113.696	114.546	113.517	113.687	311015	0	4
2018.10.07	113.780	113.938	111.828	112.181	470698	0	3
2018.10.14	112.129	112.725	111.622	112.527	421845	0	3
2018.10.21	112.574	112.882	111.374	111.877	549071	0	3
2018.10.28	111.890	113.380	111.771	113.187	446099	0	3
2018.11.04	113.127	114.083	112.942	113.790	318307	0	3
2018.11.11	113.797	114.203	112.638	112.809	380803	0	4
2018.11.18	112.762	113.197	112.300	112.935	311030	0	4
2018.11.25	112.909	114.033	112.873	113.471	270475	0	3
2018.12.02	113.689	113.817	112.227	112.680	359546	0	3
2018.12.09	112.573	113.704	112.237	113.379	403658	0	3
2018.12.16	113.334	113.517	110.808	111.201	526924	0	4
2018.12.23	111.195	111.405	110.140	110.285	441828	0	3
2018.12.30	110.256	110.471	104.720	108.504	455735	0	3
2019.01.06	108.489	109.083	107.768	108.539	419913	0	3
2019.01.13	108.506	109.887	107.982	109.767	358229	0	4
2019.01.20	109.672	109.995	109.142	109.541	344477	0	5
2019.01.27	109.537	109.740	108.492	109.483	345702	0	4
2019.02.03	109.509	110.158	109.428	109.759	298094	0	3
2019.02.10	109.729	111.124	109.729	110.434	294561	0	3
2019.02.17	110.435	110.946	110.435	110.654	277363	0	5
2019.02.24	110.642	112.072	110.350	111.922	278941	0	4
2019.03.03	111.852	112.132	110.767	111.152	280867	0	4
2019.03.10	111.145	111.897	110.874	111.450	283182	0	4
2019.03.17	111.471	111.691	109.737	109.928	306138	0	1
2019.03.24	110.000	110.945	109.704	110.810	397431	0	3
2019.03.31	110.994	111.819	110.804	111.700	264794	0	3
2019.04.07	111.627	112.088	110.839	112.003	234280	0	3
2019.04.14	111.961	112.161	111.760	111.905	238945	0	3
2019.04.21	111.905	112.396	111.364	111.558	224756	0	3
2019.04.28	111.525	111.894	111.046	111.091	217860	0	3
2019.05.05	110.621	110.955	109.467	109.963	368787	0	4
2019.05.12	109.755	110.190	109.016	110.039	340005	0	3
2019.05.19	110.101	110.668	109.269	109.286	309191	0	4
2019.05.26	109.319	109.922	108.274	108.276	341764	0	2
2019.06.02	108.270	108.613	107.811	108.192	376037	0	3
2019.06.09	108.468	108.797	108.155	108.539	301308	0	3
2019.06.16	108.490	108.719	107.044	107.326	372814	0	3
2019.06.23	107.302	108.157	106.774	107.917	328025	0	3
2019.06.30	107.914	108.634	107.529	108.457	253393	0	3
2019.07.07	108.425	108.989	107.800	107.888	184053	0	3
2019.07.14	107.846	108.375	107.209	107.694	221055	0	3
2019.07.21	107.766	108.827	107.698	108.654	206313	0	3
2019.07.28	108.619	109.317	106.507	106.597	344719	0	3
2019.08.04	106.572	107.088	105.267	105.649	522193	0	3
2019.08.11	105.544	106.973	105.047	106.369	436890	0	2
2019.08.18	106.276	106.732	105.254	105.411	331725	0	3
2019.08.25	104.996	106.680	104.449	106.253	504508	0	2
2019.09.01	106.027	107.228	105.735	106.902	386141	0	2
2019.09.08	106.796	108.258	106.759	108.073	316410	0	2
2019.09.15	108.066	108.475	107.494	107.554	291180	0	2
2019.09.22	107.715	108.178	106.959	107.929	296118	0	2
2019.09.29	107.956	108.468	106.480	106.900	298112	0	2
2019.10.06	106.670	108.628	106.651	108.420	331941	0	2
2019.10.13	108.339	108.937	108.028	108.378	274000	0	2
2019.10.20	108.391	108.772	108.247	108.665	203983	0	2
2019.10.27	108.708	109.285	107.884	108.169	189651	0	2
2019.11.03	108.212	109.486	108.162	109.220	205011	0	2
2019.11.10	109.230	109.291	108.232	108.771	179772	0	2
2019.11.17	108.786	109.070	108.275	108.639	217644	0	2
2019.11.24	108.626	109.669	108.596	109.487	161825	0	2
2019.12.01	109.517	109.726	108.426	108.565	210109	0	2
2019.12.08	108.626	109.706	108.429	109.346	203170	0	2
2019.12.15	109.302	109.685	109.180	109.447	136504	0	2
2019.12.22	109.428	109.682	109.325	109.458	92601	0	2
2019.12.29	109.385	109.484	107.839	108.101	138119	0	3
2020.01.05	107.884	109.688	107.647	109.500	241219	0	2
2020.01.12	109.520	110.287	109.501	110.161	145940	0	3
2020.01.19	110.105	110.220	109.170	109.278	164126	0	3
2020.01.26	108.968	109.264	108.305	108.346	257541	0	3
2020.02.02	108.431	110.020	108.311	109.776	235222	0	3
2020.02.09	109.685	110.134	109.559	109.772	201199	0	3
2020.02.16	109.803	112.225	109.655	111.566	247964	0	2
2020.02.23	111.315	111.681	107.506	108.062	648742	0	2
2020.03.01	107.513	108.576	104.992	105.348	671430	0	1
2020.03.08	104.425	108.496	101.177	107.998	1090337	0	0
2020.03.15	106.906	111.504	105.137	110.854	1444468	0	0
2020.03.22	110.779	111.711	107.756	107.975	1079326	0	0
2020.03.29	107.676	108.725	106.918	108.456	675764	0	0
2020.04.05	108.346	109.379	108.206	108.421	490751	0	0
2020.04.12	108.421	108.524	106.925	107.551	645633	0	0
2020.04.19	107.396	108.042	107.279	107.487	536304	0	0
2020.04.26	107.541	107.620	106.356	106.914	400520	0	0
2020.05.03	106.776	107.067	105.985	106.682	258177	0	0
2020.05.10	106.502	107.766	106.482	107.164	224517	0	0
2020.05.17	107.083	108.085	107.065	107.607	186910	0	0
2020.05.24	107.557	107.944	107.077	107.785	208319	0	0
2020.05.31	107.674	109.848	107.381	109.587	259369	0	0
2020.06.07	109.547	109.689	106.569	107.348	293572	0	0
2020.06.14	107.291	107.637	106.666	106.870	243726	0	0
2020.06.21	106.773	107.451	106.071	107.219	221097	0	0
2020.06.28	107.060	108.161	107.038	107.488	192190	0	1
2020.07.05	107.439	107.790	106.639	106.914	163436	0	2
2020.07.12	106.866	107.430	106.663	107.016	162680	0	0
2020.07.19	107.013	107.533	105.679	106.121	167551	0	0
2020.07.26	106.012	106.107	104.185	105.927	269929	0	0
2020.08.02	105.769	106.470	105.298	105.917	257901	0	2
2020.08.09	105.841	107.047	105.705	106.570	205850	0	0
2020.08.16	106.512	106.653	105.099	105.814	236235	0	1
