<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.06.23	0.89250	0.89914	0.89152	0.89513	322680	0	7
2019.06.30	0.89505	0.89895	0.89204	0.89569	272927	0	2
2019.07.07	0.89564	0.90101	0.89539	0.89596	259183	0	1
2019.07.14	0.89524	0.90510	0.89524	0.89708	252051	0	1
2019.07.21	0.89724	0.90051	0.88911	0.89844	196869	0	1
2019.07.28	0.89880	0.91899	0.89835	0.91299	354743	0	1
2019.08.04	0.91225	0.93173	0.91225	0.93094	439143	0	1
2019.08.11	0.92807	0.93242	0.90902	0.91291	444345	0	1
2019.08.18	0.91146	0.91838	0.90283	0.90607	592105	0	1
2019.08.25	0.90761	0.91234	0.90156	0.90295	581946	0	0
2019.09.01	0.90304	0.91482	0.89394	0.89676	588835	0	0
2019.09.08	0.89793	0.90144	0.88539	0.88554	413885	0	0
2019.09.15	0.88547	0.89018	0.87859	0.88324	345219	0	0
2019.09.22	0.88327	0.89044	0.88030	0.89015	306085	0	0
2019.09.29	0.88907	0.89368	0.88314	0.88992	326265	0	0
2019.10.06	0.89067	0.90191	0.86948	0.87196	355444	0	0
2019.10.13	0.87242	0.88110	0.85748	0.86065	449387	0	0
2019.10.20	0.86162	0.86761	0.85761	0.86288	382274	0	0
2019.10.27	0.86360	0.86518	0.85950	0.86259	304006	0	0
2019.11.03	0.86352	0.86574	0.85848	0.86224	233433	0	1
2019.11.10	0.86226	0.86226	0.85450	0.85630	185307	0	1
2019.11.17	0.85476	0.86050	0.85212	0.85817	190307	0	1
2019.11.24	0.85690	0.85843	0.84992	0.85116	190259	0	1
2019.12.01	0.85349	0.85747	0.84109	0.84182	199116	0	1
2019.12.08	0.84161	0.85085	0.82764	0.83355	265357	0	1
2019.12.15	0.83366	0.85564	0.83018	0.85162	259541	0	1
2019.12.22	0.85100	0.85915	0.84718	0.85399	146842	0	1
2019.12.29	0.85282	0.85563	0.84540	0.85305	183806	0	1
2020.01.05	0.85257	0.85443	0.84546	0.85111	248931	0	0
2020.01.12	0.85246	0.85955	0.84868	0.85225	216669	0	0
2020.01.19	0.85312	0.85532	0.83854	0.84341	207735	0	0
2020.01.26	0.84337	0.84871	0.83869	0.83980	214884	0	0
2020.02.02	0.84164	0.85374	0.84066	0.84931	230742	0	0
2020.02.09	0.84878	0.85041	0.82952	0.82998	221441	0	0
2020.02.16	0.83083	0.84153	0.82818	0.83709	224232	0	0
2020.02.23	0.83588	0.86414	0.83368	0.86005	359587	0	0
2020.03.01	0.86263	0.87440	0.85939	0.86537	410978	0	0
2020.03.08	0.86677	0.90472	0.86559	0.90301	836523	0	0
2020.03.15	0.90080	0.94990	0.89770	0.92113	872083	0	0
2020.03.22	0.91624	0.93872	0.89040	0.89270	666744	0	0
2020.03.29	0.89189	0.89870	0.87344	0.88087	408898	0	0
2020.04.05	0.88352	0.88637	0.87240	0.87676	316409	0	0
2020.04.12	0.87771	0.87782	0.86818	0.86929	283088	0	0
2020.04.19	0.86820	0.88628	0.86817	0.87511	309993	0	0
2020.04.26	0.87424	0.87960	0.86707	0.87886	272924	0	0
2020.05.03	0.87773	0.88140	0.86902	0.87330	279777	0	0
2020.05.10	0.87094	0.89397	0.87047	0.89374	302334	0	0
2020.05.17	0.89298	0.90000	0.88940	0.89587	261826	0	0
2020.05.24	0.89381	0.90541	0.88804	0.89918	272758	0	0
2020.05.31	0.90152	0.90173	0.88659	0.89079	334096	0	0
2020.06.07	0.88944	0.90143	0.88636	0.89731	325803	0	0
2020.06.14	0.89757	0.90725	0.89118	0.90490	318135	0	0
2020.06.21	0.90427	0.91001	0.90008	0.90923	251658	0	0
2020.06.28	0.90797	0.91756	0.89976	0.90088	229405	0	0
2020.07.05	0.90109	0.90673	0.89376	0.89501	226428	0	0
2020.07.12	0.89316	0.91346	0.89316	0.90906	234693	0	0
2020.07.19	0.90778	0.91377	0.90008	0.91069	240711	0	0
2020.07.26	0.90975	0.91479	0.89806	0.89967	283733	0	0
2020.08.02	0.89877	0.90583	0.89816	0.90276	275867	0	0
2020.08.09	0.90212	0.90527	0.89691	0.90441	227707	0	0
2020.08.16	0.90351	0.90696	0.89441	0.90107	268587	0	0
2020.08.23	0.90114	0.90438	0.89076	0.89161	237123	0	0
2020.08.30	0.89186	0.89665	0.88658	0.89165	266897	0	0
2020.09.06	0.89320	0.92912	0.89165	0.92555	282496	0	0
2020.09.13	0.92577	0.92637	0.90828	0.91623	207206	0	0
2020.09.20	0.91543	0.92202	0.91128	0.91263	232914	0	0
2020.09.27	0.90988	0.91566	0.90247	0.90552	245562	0	0
2020.10.04	0.90566	0.91606	0.90533	0.90638	224688	0	0
2020.10.11	0.90686	0.91207	0.90067	0.90756	238763	0	0
2020.10.18	0.90831	0.91481	0.90108	0.90908	240307	0	0
2020.10.25	0.90800	0.91054	0.89836	0.89912	267764	0	0
2020.11.01	0.90051	0.90687	0.89442	0.90304	332446	0	0
2020.11.08	0.90263	0.90483	0.88610	0.89646	353509	0	0
2020.11.15	0.89707	0.89949	0.89151	0.89221	273774	0	0
2020.11.22	0.89121	0.90001	0.88664	0.89832	255166	0	0
2020.11.29	0.89735	0.90841	0.89284	0.90199	322485	0	0
2020.12.06	0.90386	0.92297	0.89831	0.91533	324904	0	0
2020.12.13	0.90720	0.91486	0.89820	0.90754	307808	0	0
2020.12.20	0.91007	0.92171	0.89529	0.89995	259299	0	0
2020.12.27	0.89771	0.90931	0.89324	0.89325	215771	0	0
2021.01.03	0.89584	0.90850	0.89435	0.90120	350531	0	0
2021.01.10	0.89914	0.90366	0.88657	0.88903	273238	0	0
2021.01.17	0.88746	0.89247	0.88295	0.88934	239053	0	0
2021.01.24	0.88865	0.89044	0.88120	0.88582	293070	0	0
2021.01.31	0.88467	0.88526	0.87383	0.87709	249085	0	0
2021.02.07	0.87710	0.87970	0.87441	0.87468	215928	0	0
2021.02.14	0.87470	0.87499	0.86400	0.86512	213267	0	0
2021.02.21	0.86409	0.87306	0.85385	0.86662	329610	0	0
2021.02.28	0.86554	0.86678	0.85960	0.86127	335159	0	0
2021.03.07	0.86149	0.86266	0.85484	0.85857	292978	0	2
2021.03.14	0.85807	0.86394	0.85331	0.85859	260603	0	2
2021.03.21	0.85869	0.86453	0.85348	0.85501	240156	0	1
2021.03.28	0.85444	0.85625	0.84927	0.85058	229007	0	2
2021.04.04	0.85024	0.86971	0.84717	0.86843	200769	0	1
2021.04.11	0.86619	0.87191	0.86397	0.86556	191174	0	2
2021.04.18	0.86474	0.87175	0.85888	0.87125	201473	0	2
2021.04.25	0.87079	0.87193	0.86724	0.87019	198020	0	2
2021.05.02	0.87079	0.87095	0.86234	0.86938	207739	0	2
2021.05.09	0.86798	0.86916	0.85606	0.86137	234858	0	2
2021.05.16	0.85989	0.86428	0.85816	0.86069	226182	0	1
2021.05.23	0.85954	0.86714	0.85750	0.85908	252434	0	2
2021.05.30	0.85938	0.86453	0.85647	0.85877	252429	0	2
2021.06.06	0.85854	0.86425	0.85682	0.85771	226277	0	2
2021.06.13	0.85824	0.86282	0.85418	0.85937	265952	0	2
2021.06.20	0.85689	0.86043	0.85304	0.85971	258263	0	2
2021.06.27	0.85720	0.86154	0.85635	0.85760	252133	0	2
2021.07.04	0.85724	0.86177	0.85353	0.85440	272169	0	2
2021.07.11	0.85416	0.85795	0.85034	0.85759	238469	0	2
2021.07.18	0.85599	0.86696	0.85404	0.85609	267148	0	2
2021.07.25	0.85446	0.85736	0.84994	0.85360	240337	0	2
2021.08.01	0.85145	0.85580	0.84701	0.84746	207898	0	2
2021.08.08	0.84679	0.85179	0.84500	0.85041	176495	0	1
2021.08.15	0.84935	0.85898	0.84835	0.85867	195055	0	2
2021.08.22	0.85728	0.85936	0.85424	0.85724	181066	0	2
2021.08.29	0.85620	0.86026	0.85559	0.85699	182822	0	2
2021.09.05	0.85614	0.86133	0.85201	0.85377	209286	0	2
2021.09.12	0.85214	0.85622	0.85006	0.85398	217906	0	2
2021.09.19	0.85244	0.86129	0.85244	0.85713	250694	0	0
2021.09.26	0.85764	0.86581	0.85251	0.85583	297077	0	0
2021.10.03	0.85552	0.85729	0.84745	0.84977	234570	0	0
2021.10.10	0.84825	0.85181	0.84237	0.84375	210204	0	0
2021.10.17	0.84268	0.84686	0.84171	0.84609	238531	0	0
2021.10.24	0.84544	0.84757	0.84024	0.84432	257135	0	1
2021.10.31	0.84460	0.85947	0.84420	0.85704	262449	0	1
2021.11.07	0.85699	0.85883	0.85202	0.85299	280582	0	1
2021.11.14	0.85244	0.85373	0.83828	0.83908	292608	0	1
2021.11.21	0.83864	0.84955	0.83804	0.84844	314773	0	1
2021.11.28	0.84694	0.85504	0.84459	0.85458	359019	0	1
2021.12.05	0.85446	0.85991	0.84888	0.85305	277884	0	1
2021.12.12	0.85299	0.85531	0.84536	0.84875	307297	0	1
2021.12.19	0.84844	0.85505	0.84156	0.84409	316622	0	1
2021.12.26	0.84324	0.84550	0.83676	0.84107	188104	0	1
