<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.07.10	97.960	98.046	97.217	97.272	89807	0	14
2012.07.11	97.273	97.727	96.993	97.597	91063	0	14
2012.07.12	97.599	97.842	96.417	96.710	97068	0	11
2012.07.13	96.710	97.092	96.433	96.966	86693	0	14
2012.07.16	97.047	97.103	96.161	96.754	80274	0	15
2012.07.17	96.757	97.365	96.403	97.162	92162	0	15
2012.07.18	97.163	97.295	96.465	96.779	89661	0	15
2012.07.19	96.777	96.808	96.126	96.506	94113	0	15
2012.07.20	96.505	96.697	95.337	95.395	89021	0	15
2012.07.23	95.094	95.250	94.241	94.891	100057	0	15
2012.07.24	94.894	95.004	94.108	94.270	94438	0	15
2012.07.25	94.272	95.193	94.129	94.937	97197	0	15
2012.07.26	94.935	96.412	94.657	96.034	96870	0	15
2012.07.27	96.033	97.323	95.636	96.641	99732	0	15
2012.07.30	96.556	96.651	95.527	95.785	89167	0	15
2012.07.31	95.786	96.273	95.735	96.074	92902	0	14
2012.08.01	96.076	96.450	95.692	95.903	90775	0	5
2012.08.02	95.904	96.938	94.920	95.315	99564	0	15
2012.08.03	95.316	97.387	95.017	97.181	92772	0	4
2012.08.06	97.425	97.788	96.690	97.019	90027	0	15
2012.08.07	97.019	97.806	96.823	97.434	88315	0	15
2012.08.08	97.435	97.472	96.574	96.979	90495	0	15
2012.08.09	96.977	97.270	96.319	96.686	93154	0	15
2012.08.10	96.686	96.728	95.711	96.154	84453	0	15
2012.08.13	96.187	96.902	95.930	96.587	67086	0	14
2012.08.14	96.587	97.455	96.536	96.989	80980	0	15
2012.08.15	96.988	97.415	96.528	97.018	81588	0	15
2012.08.16	97.022	98.170	96.982	98.018	90132	0	15
2012.08.17	98.016	98.399	97.714	98.109	82189	0	15
2012.08.20	98.171	98.345	97.724	98.130	80576	0	10
2012.08.21	98.129	99.173	97.952	98.867	70729	0	15
2012.08.22	98.868	99.010	98.105	98.427	88557	0	15
2012.08.23	98.426	98.803	98.268	98.671	89417	0	15
2012.08.24	98.672	98.816	97.966	98.408	81288	0	14
2012.08.27	98.421	98.703	98.308	98.416	64987	0	11
2012.08.28	98.419	98.818	97.883	98.668	76049	0	15
2012.08.29	98.666	98.815	98.375	98.594	72122	0	15
2012.08.30	98.591	98.779	98.036	98.318	73455	0	15
2012.08.31	98.319	99.015	97.973	98.565	85533	0	15
2012.09.03	98.538	98.686	98.213	98.539	63576	0	14
2012.09.04	98.542	99.008	98.396	98.559	79237	0	14
2012.09.05	98.561	98.903	97.980	98.802	85170	0	14
2012.09.06	98.802	99.792	98.747	99.626	85685	0	7
2012.09.07	99.625	100.417	99.597	100.246	88389	0	15
2012.09.10	100.187	100.258	99.816	99.846	64425	0	15
2012.09.11	99.847	100.232	99.515	99.973	86033	0	15
2012.09.12	99.974	100.632	99.741	100.391	90675	0	15
2012.09.13	100.392	100.760	99.514	100.615	92064	0	15
2012.09.14	100.617	103.004	100.616	102.908	99057	0	15
2012.09.17	102.833	103.850	102.571	103.233	85798	0	15
2012.09.18	103.231	103.252	102.396	102.757	90878	0	15
2012.09.19	102.756	103.625	102.100	102.236	98248	0	15
2012.09.20	102.235	102.385	100.929	101.434	95733	0	15
2012.09.21	101.435	102.093	101.247	101.431	89656	0	15
2012.09.24	101.401	101.410	100.350	100.664	80190	0	4
2012.09.25	100.663	101.035	100.157	100.389	86238	0	15
2012.09.26	100.391	100.457	99.706	100.062	82459	0	14
2012.09.27	100.062	100.347	99.634	100.240	89426	0	15
2012.09.28	100.240	100.665	99.917	100.191	87497	0	15
2012.10.01	100.175	101.019	99.776	100.508	78892	0	15
2012.10.02	100.509	101.185	100.478	100.966	64551	0	15
2012.10.03	100.967	101.464	100.710	101.321	77088	0	15
2012.10.04	101.321	102.196	101.298	102.166	83582	0	15
2012.10.05	102.165	102.792	101.840	102.549	80103	0	15
2012.10.08	102.448	102.494	101.113	101.531	72450	0	15
2012.10.09	101.534	101.838	100.583	100.820	64042	0	15
2012.10.10	100.820	101.153	100.381	100.427	63493	0	15
2012.10.11	100.428	101.702	100.145	101.366	65315	0	8
2012.10.12	101.364	101.901	101.234	101.586	56332	0	15
2012.10.15	101.607	102.279	101.029	101.878	61637	0	14
2012.10.16	101.879	103.348	101.859	103.291	66082	0	15
2012.10.17	103.290	103.730	102.904	103.674	68598	0	15
2012.10.18	103.676	104.121	103.292	103.611	70545	0	15
2012.10.19	103.610	103.790	103.134	103.261	59398	0	15
2012.10.22	103.266	104.465	103.130	104.424	62841	0	12
2012.10.23	104.424	104.582	103.276	103.694	66498	0	15
2012.10.24	103.696	103.814	102.981	103.497	64929	0	15
2012.10.25	103.499	104.411	103.451	103.990	62255	0	15
2012.10.26	103.987	104.033	102.674	103.044	59488	0	10
2012.10.29	103.012	103.145	102.511	102.930	38565	0	7
2012.10.30	102.929	103.403	102.162	103.203	48741	0	9
2012.10.31	103.204	103.929	103.058	103.423	55350	0	4
2012.11.01	103.423	103.980	103.327	103.781	56001	0	15
2012.11.02	103.781	103.854	103.045	103.203	56286	0	4
2012.11.05	103.219	103.328	102.437	102.658	56105	0	4
2012.11.06	102.659	103.141	102.176	102.965	59095	0	4
2012.11.07	102.965	103.410	101.799	102.095	79955	0	15
2012.11.08	102.093	102.141	101.027	101.286	68044	0	15
2012.11.09	101.287	101.736	100.419	101.007	68065	0	15
2012.11.12	101.012	101.286	100.868	101.083	48741	0	4
2012.11.13	101.084	101.238	100.319	100.884	62542	0	5
2012.11.14	100.885	102.388	100.872	102.072	66690	0	15
2012.11.15	102.073	103.977	102.000	103.679	69603	0	15
2012.11.16	103.680	103.873	103.042	103.592	63635	0	15
2012.11.19	103.746	104.320	103.505	103.940	60575	0	4
2012.11.20	103.939	104.761	103.663	104.669	64211	0	15
2012.11.21	104.670	105.883	104.091	105.856	68381	0	4
2012.11.22	105.857	106.571	105.708	106.195	62539	0	15
2012.11.23	106.194	106.968	105.713	106.887	57107	0	15
2012.11.26	106.877	107.125	106.079	106.613	60621	0	4
2012.11.27	106.613	106.950	106.112	106.196	66576	0	4
2012.11.28	106.196	106.376	105.275	106.291	70127	0	7
2012.11.29	106.292	106.804	106.144	106.564	63375	0	7
2012.11.30	106.564	107.663	106.429	107.086	67978	0	5
2012.12.03	107.071	107.576	106.847	107.309	60546	0	9
2012.12.04	107.306	107.386	106.919	107.223	62423	0	4
2012.12.05	107.222	107.955	107.129	107.718	60330	0	10
2012.12.06	107.719	107.881	106.603	106.776	62005	0	4
2012.12.07	106.775	107.068	106.116	106.630	56354	0	5
2012.12.10	106.485	106.634	105.971	106.553	52927	0	4
2012.12.11	106.553	107.410	106.467	107.361	53978	0	7
2012.12.12	107.363	109.028	107.254	108.718	61040	0	9
2012.12.13	108.719	109.527	108.634	109.324	63473	0	6
2012.12.14	109.325	109.972	109.038	109.902	63490	0	9
2012.12.17	110.924	110.934	109.925	110.369	60324	0	4
2012.12.18	110.369	111.464	110.360	111.433	58176	0	4
2012.12.19	111.434	112.487	110.806	110.994	68974	0	6
2012.12.20	111.007	112.139	110.723	111.712	69334	0	4
2012.12.21	111.721	111.768	110.615	111.076	74194	0	9
2012.12.24	111.186	111.997	111.122	111.788	42168	0	4
2012.12.26	112.448	113.376	112.438	113.036	41723	0	9
2012.12.27	113.035	114.309	113.020	114.204	72394	0	4
2012.12.28	114.183	114.682	113.287	113.539	62326	0	12
2012.12.31	113.424	114.432	113.424	114.304	44848	0	8
2013.01.01	114.447	114.768	114.345	114.580	3106	0	8
2013.01.02	114.579	115.988	114.169	115.178	96811	0	8
2013.01.03	115.181	115.181	113.647	113.981	63692	0	10
2013.01.04	113.979	115.403	113.968	115.191	67876	0	11
2013.01.07	115.517	115.519	114.105	114.796	64517	0	8
2013.01.08	114.798	115.225	113.545	113.603	66856	0	8
2013.01.09	113.602	115.021	113.592	114.928	66811	0	9
2013.01.10	114.926	118.224	114.814	117.976	73141	0	11
2013.01.11	117.972	119.327	117.626	118.987	75297	0	8
2013.01.14	119.593	120.115	118.881	119.684	66497	0	8
2013.01.15	119.685	119.972	117.613	118.100	84046	0	8
2013.01.16	118.097	118.173	116.463	117.706	82677	0	8
2013.01.17	117.701	120.584	117.001	120.309	88088	0	15
2013.01.18	120.310	120.695	119.342	119.972	78655	0	8
2013.01.21	120.002	120.147	118.881	119.592	65278	0	11
2013.01.22	119.584	120.150	117.326	118.232	87655	0	8
2013.01.23	118.231	118.324	117.048	117.836	76993	0	8
2013.01.24	117.835	121.061	117.577	120.976	81474	0	8
2013.01.25	120.972	122.766	120.662	122.335	77012	0	8
2013.01.28	122.576	122.901	121.621	121.884	69346	0	8
2013.01.29	121.878	122.554	121.213	122.397	75273	0	10
2013.01.30	122.394	123.850	122.324	123.559	79413	0	12
2013.01.31	123.558	124.658	122.979	124.634	77948	0	10
2013.02.01	124.634	126.964	124.616	126.619	86398	0	8
2013.02.04	126.693	126.768	124.169	124.359	82883	0	8
2013.02.05	124.361	127.404	124.014	127.275	93886	0	15
2013.02.06	127.276	127.694	125.930	126.415	89521	0	8
2013.02.07	126.416	127.452	124.490	125.526	89292	0	14
2013.02.08	125.526	125.563	123.424	123.832	84815	0	8
2013.02.11	123.746	126.616	123.603	126.306	77482	0	8
2013.02.12	126.305	126.942	125.000	125.404	89020	0	10
2013.02.13	125.405	126.559	124.771	125.374	82500	0	8
2013.02.14	125.374	125.948	123.808	124.068	83993	0	8
2013.02.15	124.068	125.273	122.898	124.875	68502	0	8
2013.02.18	125.302	125.883	125.006	125.383	45556	0	8
2013.02.19	125.385	125.446	124.552	125.233	46411	0	8
2013.02.20	125.234	125.881	124.172	124.515	53653	0	8
2013.02.21	124.514	124.693	122.260	122.643	53831	0	8
2013.02.22	122.651	123.762	122.562	123.196	49309	0	8
2013.02.25	124.266	125.207	118.736	120.338	67902	0	10
2013.02.26	120.336	121.352	118.973	120.157	72828	0	8
2013.02.27	120.156	121.450	119.213	121.120	60373	0	8
2013.02.28	121.114	121.816	120.520	121.033	54424	0	10
2013.03.01	121.032	122.151	120.351	121.838	54557	0	8
2013.03.04	121.737	121.976	121.130	121.745	15305	0	5
2013.03.05	121.747	121.848	121.142	121.764	13611	0	8
2013.03.06	121.780	122.271	121.513	121.961	32148	0	1
2013.03.07	121.961	124.578	121.850	124.392	67553	0	1
2013.03.08	124.391	125.898	123.798	124.821	54555	0	1
2013.03.11	124.903	125.973	124.638	125.928	51943	0	1
2013.03.12	125.930	126.030	124.382	124.907	69345	0	4
2013.03.13	124.907	125.214	124.175	124.437	72572	0	1
2013.03.14	124.432	125.237	124.048	125.002	72602	0	1
2013.03.15	125.002	125.782	124.205	124.589	66336	0	1
2013.03.18	122.474	123.946	121.633	123.438	79549	0	1
2013.03.19	123.439	124.121	121.828	122.172	77600	0	1
2013.03.20	122.172	124.494	122.027	124.239	70005	0	1
2013.03.21	124.241	124.370	122.039	122.631	79201	0	1
2013.03.22	122.631	123.454	121.459	122.663	69806	0	1
2013.03.25	122.747	123.847	120.077	121.162	79355	0	1
2013.03.26	121.164	121.731	120.720	121.724	69428	0	1
2013.03.27	121.722	121.865	119.956	120.560	69414	0	1
2013.03.28	120.561	120.940	119.743	120.826	66891	0	1
2013.03.29	120.826	120.828	120.288	120.727	41712	0	1
2013.04.01	120.741	120.865	119.493	119.693	48121	0	1
2013.04.02	119.695	120.141	119.136	119.714	62752	0	1
2013.04.03	119.715	120.171	119.105	119.541	58592	0	1
2013.04.04	119.542	124.669	119.150	124.627	78182	0	1
2013.04.05	124.625	127.282	123.862	126.710	84584	0	1
2013.04.08	127.650	129.501	127.412	129.495	80217	0	1
2013.04.09	129.494	130.088	128.430	129.727	77353	0	1
2013.04.10	129.729	130.528	129.401	130.407	69286	0	6
2013.04.11	130.407	131.111	129.697	130.796	71332	0	6
2013.04.12	130.791	130.791	128.584	128.985	74146	0	6
2013.04.15	128.854	129.313	124.963	125.988	96776	0	6
2013.04.16	126.017	129.001	125.933	128.855	96345	0	6
2013.04.17	128.855	129.732	126.434	128.082	92044	0	6
2013.04.18	128.085	128.778	127.154	128.161	83858	0	6
2013.04.19	128.159	130.245	128.055	129.850	78418	0	6
2013.04.22	130.395	130.659	128.914	129.694	70385	0	2
2013.04.23	129.694	129.817	127.866	129.188	79988	0	2
2013.04.24	129.188	129.791	128.805	129.497	69465	0	2
2013.04.25	129.495	129.895	129.022	129.206	67846	0	2
2013.04.26	129.205	129.372	127.136	127.668	86683	0	2
2013.04.29	127.925	128.587	127.048	128.085	64787	0	6
2013.04.30	128.090	128.512	127.199	128.212	69442	0	1
2013.05.01	128.225	128.924	127.848	128.245	58709	0	1
2013.05.02	128.246	129.904	127.502	127.900	68149	0	1
2013.05.03	127.908	130.335	127.874	129.792	54299	0	1
2013.05.06	130.055	130.402	129.602	129.858	41806	0	1
2013.05.07	129.858	130.360	129.226	129.422	58555	0	1
2013.05.08	129.422	130.415	128.978	130.209	60550	0	1
2013.05.09	130.203	131.760	129.585	131.270	66410	0	1
2013.05.10	131.266	132.253	131.068	131.951	75403	0	1
2013.05.13	132.099	132.395	131.571	132.107	62981	0	1
2013.05.14	132.105	132.767	131.533	132.248	68617	0	1
2013.05.15	132.257	132.430	131.186	131.697	67454	0	1
2013.05.16	131.695	132.203	131.283	131.691	67075	0	1
2013.05.17	131.697	132.534	131.302	132.487	60668	0	1
2013.05.20	131.864	132.126	131.559	131.755	60432	0	1
2013.05.21	131.752	132.400	131.676	132.290	62291	0	1
2013.05.22	132.291	133.798	131.962	132.538	82356	0	1
2013.05.23	132.540	132.868	129.968	131.888	120255	0	5
2013.05.24	131.889	132.566	130.089	130.948	107338	0	5
2013.05.27	130.971	131.058	130.265	130.714	61409	0	5
2013.05.28	130.711	132.143	130.660	131.441	101461	0	5
2013.05.29	131.444	131.702	130.391	130.884	108285	0	5
2013.05.30	130.888	131.946	130.193	131.442	109608	0	5
2013.05.31	131.459	132.073	130.268	130.528	107213	0	5
2013.06.03	130.614	130.982	129.517	129.967	98636	0	5
2013.06.04	129.976	131.398	129.928	130.870	95810	0	5
2013.06.05	130.870	131.401	129.597	129.805	106759	0	5
2013.06.06	129.684	130.716	127.484	128.425	114966	0	13
2013.06.07	128.429	129.174	126.155	128.896	129819	0	13
2013.06.10	129.071	131.102	128.996	130.910	107629	0	10
2013.06.11	130.910	131.295	127.103	127.827	122752	0	13
2013.06.12	127.826	129.337	127.032	128.045	108623	0	13
2013.06.13	128.037	128.109	124.965	127.543	120433	0	13
2013.06.14	127.864	127.945	125.182	125.503	105246	0	5
2013.06.17	125.724	126.922	125.675	126.510	82184	0	5
2013.06.18	126.509	128.072	126.206	127.763	86496	0	5
2013.06.19	127.766	128.763	127.058	128.030	89308	0	5
2013.06.20	128.030	129.907	127.821	128.705	124291	0	5
2013.06.21	128.701	129.696	127.789	128.415	105515	0	5
2013.06.24	128.391	129.204	127.286	128.238	107762	0	5
2013.06.25	128.235	128.668	127.293	128.141	97634	0	5
2013.06.26	128.141	128.449	126.572	127.166	96958	0	5
2013.06.27	127.161	128.373	127.041	128.200	93129	0	13
2013.06.28	128.198	129.643	128.161	128.942	98505	0	13
2013.07.01	129.108	130.250	129.079	130.113	72765	0	1
2013.07.02	130.121	131.119	129.837	130.630	77119	0	1
2013.07.03	130.628	130.858	128.645	130.014	87662	0	1
2013.07.04	130.013	130.204	128.831	129.267	64420	0	5
2013.07.05	129.269	129.881	128.580	129.765	76235	0	5
2013.07.08	129.831	130.188	129.397	129.822	70510	0	5
2013.07.09	129.827	130.561	128.706	129.240	74631	0	5
2013.07.10	129.242	129.815	128.014	129.609	89959	0	5
2013.07.11	129.609	130.428	128.644	129.613	116998	0	5
2013.07.12	129.613	129.952	128.906	129.570	75483	0	1
2013.07.15	129.738	130.705	129.393	130.581	66346	0	1
2013.07.16	130.581	130.814	130.036	130.423	80171	0	1
2013.07.17	130.423	131.357	130.289	130.682	79731	0	1
2013.07.18	130.682	131.887	130.532	131.795	75620	0	1
2013.07.19	131.795	132.234	131.214	132.188	76818	0	1
2013.07.22	131.862	132.239	131.148	131.323	72754	0	1
2013.07.23	131.325	132.017	130.765	131.538	74879	0	1
2013.07.24	131.537	132.733	131.370	132.320	73144	0	1
2013.07.25	132.345	132.482	131.454	131.770	80182	0	1
2013.07.26	131.788	131.911	130.083	130.474	78040	0	1
2013.07.29	130.524	130.525	129.586	129.853	75322	0	1
2013.07.30	129.852	130.517	129.762	130.022	70338	0	1
2013.07.31	130.022	130.787	129.335	130.039	87930	0	1
2013.08.01	130.042	131.547	129.933	131.433	80487	0	1
2013.08.02	131.442	131.957	131.071	131.333	74132	0	1
2013.08.05	131.452	131.553	130.146	130.295	64847	0	1
2013.08.06	130.295	130.729	129.801	130.105	71775	0	1
2013.08.07	130.105	130.116	128.440	128.524	85518	0	1
2013.08.08	128.524	129.452	128.215	129.264	78712	0	1
2013.08.09	129.262	129.710	128.282	128.344	66234	0	1
2013.08.12	128.419	129.171	127.968	129.122	63335	0	1
2013.08.13	129.121	130.467	129.095	130.264	74638	0	1
2013.08.14	130.302	130.659	129.835	129.946	64771	0	1
2013.08.15	129.947	130.723	129.423	129.840	83925	0	1
2013.08.16	129.843	130.429	129.575	129.979	65969	0	1
2013.08.19	130.180	131.034	129.853	130.187	65311	0	1
2013.08.20	130.187	130.793	129.286	130.565	74611	0	1
2013.08.21	130.568	131.010	130.286	130.503	73466	0	1
2013.08.22	130.503	131.960	130.405	131.904	69570	0	1
2013.08.23	131.896	132.422	131.827	132.057	63994	0	1
2013.08.26	131.951	132.309	131.542	131.610	46657	0	1
2013.08.27	131.620	131.741	129.839	129.925	73408	0	1
2013.08.28	129.926	130.551	129.656	130.326	71213	0	1
2013.08.29	130.326	130.531	129.985	130.167	70319	0	1
2013.08.30	130.167	130.337	129.303	129.696	65224	0	1
2013.09.02	129.893	131.380	129.786	131.117	54071	0	1
2013.09.03	131.115	131.476	130.645	131.080	65259	0	1
2013.09.04	131.088	131.814	130.812	131.713	56898	0	1
2013.09.05	131.716	132.147	131.029	131.400	60975	0	1
2013.09.06	131.401	131.474	129.909	130.572	58370	0	1
2013.09.09	131.434	132.205	130.981	132.016	55344	0	1
2013.09.10	132.026	133.300	131.918	133.163	59022	0	1
2013.09.11	133.164	133.367	132.773	133.072	60040	0	1
2013.09.12	133.070	133.094	131.731	132.314	62007	0	1
2013.09.13	132.314	132.643	131.659	132.085	54170	0	1
2013.09.16	132.049	132.399	131.872	132.131	52325	0	1
2013.09.17	132.131	132.641	132.034	132.404	49052	0	1
2013.09.18	132.413	132.682	131.862	132.601	57612	0	1
2013.09.19	132.601	134.943	132.509	134.489	68913	0	1
2013.09.20	134.501	134.734	134.161	134.269	53114	0	1
2013.09.23	134.333	134.421	133.089	133.303	47991	0	1
2013.09.24	133.314	133.999	132.698	132.986	56555	0	1
2013.09.25	132.994	133.554	132.686	133.109	53715	0	1
2013.09.26	133.116	133.932	132.885	133.490	59132	0	1
2013.09.27	133.478	133.575	132.623	132.788	53894	0	1
2013.09.30	131.842	133.228	131.639	132.832	62693	0	1
2013.10.01	132.836	133.479	132.321	132.573	66928	0	1
2013.10.02	132.572	132.608	131.421	132.268	63812	0	1
2013.10.03	132.266	133.205	132.132	132.437	63826	0	1
2013.10.04	132.440	132.687	131.770	132.134	56029	0	1
2013.10.07	131.953	132.046	131.143	131.274	54988	0	1
2013.10.08	131.275	132.034	131.172	131.493	55220	0	1
2013.10.09	131.499	132.178	131.244	131.673	58686	0	1
