<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.07.20	137.103	137.336	136.362	136.625	292843	0	1
2014.07.27	136.703	137.999	136.635	137.675	342650	0	2
2014.08.03	137.726	137.906	135.722	136.831	333235	0	10
2014.08.10	136.900	137.613	136.362	137.100	247670	0	10
2014.08.17	137.092	137.998	136.809	137.605	261125	0	7
2014.08.24	137.458	137.667	136.414	136.683	286397	0	4
2014.08.31	136.739	138.279	135.815	136.114	333723	0	1
2014.09.07	136.191	139.196	135.887	139.179	493611	0	1
2014.09.14	139.127	141.223	138.469	139.874	437408	0	1
2014.09.21	139.840	140.218	138.385	138.612	503148	0	1
2014.09.28	138.663	139.134	136.872	137.361	494910	0	1
2014.10.05	137.336	137.940	135.838	135.935	537156	0	1
2014.10.12	135.781	136.714	134.143	136.377	617528	0	1
2014.10.19	136.552	137.069	135.202	137.016	482666	0	7
2014.10.26	137.125	140.786	136.582	140.664	538185	0	1
2014.11.02	141.273	144.214	140.397	142.734	686479	0	1
2014.11.09	142.655	145.838	142.086	145.587	625192	0	1
2014.11.16	145.988	149.130	144.785	145.947	474324	0	1
2014.11.23	145.761	147.969	145.583	147.634	352393	26353079000	3
2014.11.30	147.954	149.510	147.029	149.226	368426	0	1
2014.12.07	149.305	149.780	146.419	147.985	458042	361003457000	1
2014.12.14	147.897	148.239	144.959	145.937	420523	430861423000	0
2014.12.21	146.117	147.137	145.949	146.496	699189	768985575000	0
2014.12.28	146.572	147.217	144.126	144.597	286610	212394476000	0
2015.01.04	143.967	144.152	140.180	140.274	703647	0	13
2015.01.11	140.184	140.870	134.695	135.887	768298	0	13
2015.01.18	135.691	137.626	130.916	131.924	409958	0	8
2015.01.25	131.011	134.353	130.138	132.592	427475	19539555000	1
2015.02.01	132.269	135.352	132.269	134.742	533929	0	1
2015.02.08	134.445	136.683	133.678	135.242	514112	0	8
2015.02.15	135.047	136.226	133.557	135.396	497613	0	1
2015.02.22	135.697	135.697	133.444	133.919	438475	0	8
2015.03.01	133.854	134.588	130.885	130.991	443045	0	8
2015.03.08	130.830	131.870	126.899	127.379	517542	0	1
2015.03.15	127.285	131.629	127.145	129.856	549304	0	1
2015.03.22	130.240	131.505	129.027	129.687	520259	0	8
2015.03.29	129.687	130.960	128.393	130.310	421035	0	3
2015.04.05	130.774	131.287	127.196	127.451	413980	0	4
2015.04.12	127.451	128.720	126.090	128.536	513347	0	4
2015.04.19	128.536	130.111	127.452	129.335	560848	0	2
2015.04.26	129.160	135.284	129.006	134.497	727955	0	4
2015.05.03	134.565	135.999	133.111	134.206	202587	0	4
2015.05.10	134.057	136.811	133.480	136.655	576919	0	8
2015.05.17	136.577	136.954	133.715	133.876	675785	0	1
2015.05.24	133.701	136.419	133.089	136.402	665984	0	8
2015.05.31	136.276	141.050	135.120	139.589	838709	0	4
2015.06.07	139.411	141.000	137.979	138.920	1065380	0	7
2015.06.14	138.157	140.663	138.100	139.212	927945	0	4
2015.06.21	139.832	140.627	137.656	138.347	929181	0	8
2015.06.28	135.387	138.114	134.450	136.373	1007312	0	4
2015.07.05	133.950	137.277	133.298	136.925	1181393	0	5
2015.07.12	135.738	137.785	134.325	134.348	977279	0	9
2015.07.19	134.373	136.431	134.339	135.909	1099849	324636726000	5
2015.07.26	135.863	137.342	135.534	136.029	1065190	1067681771000	5
2015.08.02	135.959	136.716	134.991	136.173	1035419	1014060942000	9
2015.08.09	136.111	138.858	136.097	138.110	775686	664463286000	4
2015.08.16	138.132	139.010	137.058	138.914	1080356	1069072210000	6
2015.08.23	138.612	138.953	135.256	136.085	1484904	1226507709000	0
2015.08.30	135.886	136.353	132.225	132.692	1106608	1046422640000	8
2015.09.06	132.660	136.920	132.643	136.712	1060901	1037042013000	9
2015.09.13	136.552	137.441	134.994	135.540	993945	1019784623000	9
2015.09.20	135.515	136.134	133.151	135.024	1038748	1069634681000	9
2015.09.27	134.794	135.113	133.433	134.394	1132083	1148185917000	8
2015.10.04	134.650	136.952	134.400	136.529	1054795	1103089319000	9
2015.10.11	136.493	136.932	134.799	135.549	888345	941964571000	0
2015.10.18	135.552	136.385	133.367	133.795	906111	975899982000	0
2015.10.25	133.697	133.898	131.595	132.722	855832	860437304000	0
2015.11.01	132.883	133.204	131.507	132.290	814066	878412614000	0
2015.11.08	132.275	133.189	131.477	131.983	944732	1064837831000	0
2015.11.15	131.241	132.269	130.639	130.703	873377	941002985000	0
2015.11.22	130.685	131.041	129.665	129.960	827871	923295008000	0
2015.11.29	130.042	134.588	129.752	133.907	941050	1037182996000	0
2015.12.06	133.904	134.215	132.625	132.926	937301	944247555000	0
2015.12.13	133.048	133.781	131.031	131.583	1024410	900489641000	0
2015.12.20	131.549	132.793	131.492	131.796	552520	507807660000	0
2015.12.27	131.600	132.460	130.467	130.564	461751	439722621000	0
2016.01.03	130.657	130.760	126.780	128.073	1174265	1070207801000	0
2016.01.10	127.888	128.751	127.306	127.670	1243668	1128430047000	0
2016.01.17	127.459	128.553	126.160	128.231	1273914	1341910498000	0
2016.01.24	128.011	132.289	127.816	131.168	1223117	1325452364000	0
2016.01.31	131.396	132.021	130.049	130.316	1274422	1291846636000	9
2016.02.07	130.141	130.899	125.771	127.359	1518274	1654215171000	0
2016.02.14	127.371	128.166	125.014	125.254	1228358	1285100241000	0
2016.02.21	125.092	125.558	122.450	124.571	1242050	1345789170000	0
2016.02.28	124.352	125.587	122.076	125.214	1203861	1312987724000	0
2016.03.06	125.178	127.284	123.055	126.864	1087131	1166779806000	0
2016.03.13	126.937	127.150	125.091	125.709	1040084	1121634277000	0
2016.03.20	125.695	126.457	124.669	126.224	795352	782546404000	0
2016.03.27	126.297	128.216	126.253	127.106	883635	1028815915000	0
2016.04.03	127.189	127.348	122.548	123.104	992484	1080786952000	0
2016.04.10	123.267	123.995	122.588	122.671	900480	958837837000	0
2016.04.17	122.270	125.499	121.710	125.415	841972	763702694000	0
2016.04.24	125.463	126.466	121.664	121.751	864985	821367952000	0
2016.05.01	121.726	123.514	121.477	122.098	902883	956880325000	0
2016.05.08	122.006	124.648	121.995	122.721	845619	943953503000	0
2016.05.15	122.849	124.169	122.610	123.512	864867	905029698000	0
2016.05.22	123.360	123.639	122.213	122.497	769865	780425884000	0
2016.05.29	122.692	124.185	120.824	121.070	931044	1043090748000	0
2016.06.05	120.974	122.694	119.903	120.279	962516	1096285041000	0
2016.06.12	120.133	120.316	115.495	117.329	1163314	1376990505000	0
2016.06.19	117.362	121.965	109.426	113.397	1022720	1276858172000	0
2016.06.26	111.755	114.794	111.366	114.176	1104899	1220081300000	0
2016.07.03	114.167	114.507	110.817	110.913	901845	972128641000	0
2016.07.10	111.142	118.401	111.015	115.564	1053406	1229456042000	0
2016.07.17	116.414	118.461	116.143	116.366	905619	1028324695000	0
2016.07.24	116.441	117.136	113.876	114.031	891477	916179527000	0
2016.07.31	114.208	114.805	112.307	112.873	733721	649272006000	0
2016.08.07	112.940	114.025	112.699	113.076	603531	541471227000	0
2016.08.14	112.929	113.928	112.356	113.472	728068	679599211000	0
2016.08.21	113.916	114.129	112.784	113.854	685134	583947410000	0
2016.08.28	114.140	116.361	113.848	115.711	719339	605896314000	0
2016.09.04	116.072	116.149	113.804	115.106	748273	657763522000	0
2016.09.11	115.194	116.078	113.926	114.062	805758	757975617000	0
2016.09.18	113.898	114.390	112.076	113.065	759225	679915823000	0
2016.09.25	113.338	114.185	112.241	113.892	869031	794640920000	0
2016.10.02	113.619	116.277	113.585	115.093	858138	737952231000	0
2016.10.09	115.379	115.786	114.007	114.220	810237	664173831000	0
2016.10.16	114.409	114.679	112.605	112.723	754097	589816842000	0
2016.10.23	112.970	115.321	112.830	114.808	806288	568608227000	0
2016.10.30	114.868	115.673	114.005	114.775	942829	729932989000	0
2016.11.06	114.959	116.573	113.710	115.485	1317118	1174399126000	0
2016.11.13	115.704	117.509	115.547	117.177	1197141	985165995000	0
2016.11.20	118.437	120.161	117.292	119.727	1189573	963442871000	0
2016.11.27	119.674	121.885	118.547	120.834	1194138	894506815000	0
2016.12.04	120.217	123.342	118.687	121.505	979719	636967896000	0
2016.12.11	121.529	124.091	121.529	123.382	1276639	1041186230000	0
2016.12.18	123.041	123.221	121.675	122.408	1098569	1068956028000	0
2016.12.25	122.449	123.851	120.699	122.683	920965	856295108000	0
2017.01.01	122.769	123.504	122.009	122.997	1238987	1117082607000	0
2017.01.08	122.974	123.721	121.188	121.800	1382496	1225969011000	0
2017.01.15	121.153	122.942	120.537	122.434	1357602	1169327621000	0
2017.01.22	122.274	123.307	121.129	123.071	1312981	1167823850000	0
2017.01.29	123.006	123.128	121.011	121.205	1295698	1132476333000	0
2017.02.05	121.286	121.491	119.322	120.227	1121611	946713275000	0
2017.02.12	120.646	121.276	119.481	119.558	1035967	827823221000	0
2017.02.19	119.720	120.311	118.172	118.172	964433	761733812000	0
2017.02.26	118.445	121.175	118.246	120.880	1102658	887727386000	0
2017.03.05	120.818	122.828	120.015	122.424	1037807	822201017000	0
2017.03.12	122.637	122.884	120.814	121.009	1032977	800974281000	0
2017.03.19	120.957	121.832	119.319	119.970	1086111	878837595000	0
2017.03.26	120.126	120.441	118.341	118.417	1025055	825813277000	0
2017.04.02	118.734	119.045	117.313	117.400	1009626	811914326000	0
2017.04.09	117.560	118.060	114.921	115.695	877076	731618695000	0
2017.04.16	115.430	117.815	114.847	116.652	886435	707650913000	0
2017.04.23	120.497	121.996	118.916	121.404	1015042	873105874000	0
2017.04.30	121.411	124.047	121.293	123.674	841844	734985794000	0
2017.05.07	124.452	124.532	122.980	123.790	883006	752004011000	0
2017.05.14	123.686	125.812	122.553	124.585	1061581	937781752000	0
2017.05.21	124.266	125.804	124.115	124.328	880323	736981415000	0
2017.05.28	124.195	125.306	123.152	124.419	810057	701157110000	0
2017.06.04	124.426	124.707	122.627	123.413	911387	0	9
2017.06.11	123.578	124.456	122.396	124.046	926594	0	9
2017.06.18	124.250	124.702	123.654	124.448	898632	0	9
2017.06.25	124.429	128.825	124.380	128.348	1011904	0	9
2017.07.02	127.989	130.121	127.989	129.753	965308	0	9
2017.07.09	129.818	130.762	128.490	129.012	1017265	0	9
2017.07.16	129.006	130.501	128.574	129.588	1072473	0	9
2017.07.23	129.567	130.603	128.867	130.035	1131812	0	9
2017.07.30	129.935	131.398	129.544	130.262	1131265	0	9
2017.08.06	130.343	130.866	128.045	129.070	1110497	0	9
2017.08.13	129.002	130.392	127.555	128.407	1172857	0	9
2017.08.20	128.521	130.426	127.829	130.117	996719	0	9
2017.08.27	130.384	131.701	129.651	130.790	1041214	0	9
2017.09.03	130.185	131.092	129.361	129.541	1050753	0	9
2017.09.10	129.996	133.092	129.981	132.405	1018000	1975996000	0
2017.09.17	132.410	134.405	132.406	133.777	1038438	0	0
2017.09.24	133.522	134.237	131.747	132.832	1020802	0	0
2017.10.01	132.699	133.073	131.841	132.164	755609	0	0
2017.10.08	132.035	133.494	131.863	132.180	733566	0	0
2017.10.15	132.042	133.961	131.660	133.695	760193	0	0
2017.10.22	133.975	134.499	131.751	131.938	853830	0	0
2017.10.29	131.986	133.148	131.453	132.385	741946	0	0
2017.11.05	132.369	133.117	131.396	132.402	782245	0	0
2017.11.12	132.249	133.880	131.930	132.142	814009	0	0
2017.11.19	132.120	133.235	131.167	133.037	691148	0	0
2017.11.26	132.971	134.382	131.720	133.386	856628	0	0
2017.12.03	133.721	134.051	132.192	133.592	915169	0	0
2017.12.10	133.576	133.885	132.054	132.308	813127	0	0
2017.12.17	132.381	134.879	132.107	134.400	1027274	0	3
2017.12.24	134.468	135.515	134.162	135.189	749413	0	3
2017.12.31	135.220	136.635	134.803	136.025	820407	0	3
2018.01.07	136.058	136.322	133.045	135.499	1307994	0	1
2018.01.14	135.437	136.310	134.977	135.421	1392696	0	1
2018.01.21	135.575	136.293	134.540	134.946	1560376	0	1
2018.01.28	135.028	137.500	134.127	137.219	1422353	0	1
2018.02.04	137.007	137.196	131.984	133.306	2051229	0	1
2018.02.11	133.295	133.788	131.603	131.895	1522989	0	1
2018.02.18	131.813	133.057	130.933	131.407	1336630	0	1
2018.02.25	131.667	132.186	129.560	130.243	1448634	0	1
2018.03.04	130.037	132.015	129.350	131.422	1387494	0	1
2018.03.11	131.436	132.429	130.074	130.274	1200521	0	0
2018.03.18	130.209	131.717	128.946	129.391	1429837	0	1
2018.03.25	129.273	131.814	129.259	130.925	1518207	0	1
2018.04.01	130.800	131.617	129.977	131.330	993545	0	1
2018.04.08	131.302	132.898	131.106	132.365	659428	0	1
2018.04.15	132.462	133.089	132.039	132.288	530319	0	1
2018.04.22	132.202	133.484	131.884	132.272	573232	0	1
2018.04.29	132.231	132.541	129.895	130.494	570446	0	1
2018.05.06	130.418	130.763	129.231	130.616	566439	0	1
2018.05.13	130.547	131.375	129.531	130.354	542253	0	1
2018.05.20	130.496	131.346	127.150	127.424	716370	0	1
2018.05.27	128.207	128.535	124.618	127.702	959368	0	1
2018.06.03	127.543	130.274	127.543	128.893	670799	0	0
2018.06.10	128.690	130.353	127.697	128.463	663207	0	1
2018.06.17	128.267	128.597	126.640	128.205	757509	0	1
2018.06.24	128.135	129.466	127.139	129.333	904204	0	1
2018.07.01	129.202	129.966	128.415	129.716	902177	0	1
2018.07.08	129.534	131.531	129.534	131.312	774150	0	1
2018.07.15	131.164	131.982	130.543	130.638	886719	0	0
2018.07.22	130.602	130.736	129.118	129.449	600679	0	7
2018.07.29	129.295	131.139	128.627	128.696	524499	0	6
2018.08.05	128.661	129.451	126.000	126.580	505376	0	9
2018.08.12	125.592	126.982	124.893	126.395	700178	0	6
2018.08.19	126.483	129.410	126.066	129.282	590404	0	5
2018.08.26	129.298	130.858	128.549	128.926	612633	0	6
2018.09.02	128.765	129.973	128.010	128.286	627342	0	6
2018.09.09	128.220	131.105	127.854	130.223	508999	0	7
2018.09.16	130.171	133.125	130.090	132.247	552755	0	11
2018.09.23	132.034	133.109	131.173	131.889	542883	0	7
2018.09.30	132.085	132.454	130.593	130.974	594654	0	11
2018.10.07	131.084	131.242	129.200	129.685	795881	0	6
2018.10.14	129.385	130.290	128.312	129.574	746192	0	8
2018.10.21	129.629	130.193	126.624	127.551	915892	0	5
2018.10.28	127.534	129.318	127.241	128.864	787242	0	6
2018.11.04	128.815	130.139	128.591	128.862	693606	0	6
2018.11.11	128.793	129.221	127.489	128.751	888915	0	7
2018.11.18	128.690	129.094	127.811	127.941	640566	0	7
2018.11.25	128.023	129.289	127.920	128.394	655922	0	5
2018.12.02	129.043	129.142	127.609	128.413	760681	0	6
2018.12.09	128.199	129.246	127.977	128.171	789633	0	5
2018.12.16	128.099	128.584	126.366	126.382	900368	0	7
2018.12.23	126.397	127.084	125.781	126.195	864565	0	5
2018.12.30	126.117	126.429	118.586	123.644	754385	0	5
2019.01.06	123.628	125.090	123.396	124.419	775562	0	4
2019.01.13	124.311	124.964	123.390	124.736	677504	0	11
2019.01.20	124.577	125.309	123.778	124.930	676405	0	11
2019.01.27	124.882	125.727	124.355	125.391	693254	0	7
2019.02.03	125.402	125.939	124.165	124.273	557149	0	6
2019.02.10	124.225	125.531	124.223	124.680	581535	0	5
2019.02.17	124.697	125.928	124.689	125.379	598200	0	10
2019.02.24	125.402	127.491	125.348	127.172	620165	0	0
2019.03.03	127.232	127.374	124.267	124.861	535917	0	11
2019.03.10	124.870	126.564	124.474	126.205	480532	0	7
2019.03.17	126.218	126.782	123.814	124.205	490913	0	6
2019.03.24	124.246	125.003	123.645	124.275	580284	0	5
2019.03.31	124.653	125.502	124.429	125.276	426746	0	8
2019.04.07	125.222	126.759	124.771	126.532	410892	0	5
2019.04.14	126.527	126.802	125.644	125.745	381839	0	6
2019.04.21	125.748	126.061	124.083	124.400	417411	0	4
2019.04.28	124.294	125.225	124.272	124.457	397742	0	5
2019.05.05	123.562	124.289	122.478	123.528	594592	0	6
2019.05.12	123.289	123.452	122.072	122.765	548762	0	5
2019.05.19	122.867	123.739	122.139	122.450	491307	0	6
2019.05.26	122.567	122.797	120.911	120.918	506930	0	9
2019.06.02	120.908	122.708	120.776	122.607	608952	0	5
2019.06.09	122.799	123.170	121.584	121.685	467146	0	4
2019.06.16	121.587	122.118	120.942	122.032	550009	0	4
2019.06.23	121.992	122.887	121.644	122.680	509675	0	4
2019.06.30	122.663	123.350	121.266	121.756	397688	0	6
2019.07.07	121.612	122.317	121.508	121.583	315588	0	4
2019.07.14	121.541	121.851	120.779	120.869	405882	0	4
2019.07.21	120.826	121.373	120.049	120.920	324222	0	4
2019.07.28	120.822	121.378	118.261	118.374	544198	0	4
2019.08.04	118.257	119.870	117.670	118.345	781889	0	4
2019.08.11	118.152	119.583	117.515	117.954	797562	0	4
2019.08.18	117.744	118.473	117.258	117.389	596381	0	4
2019.08.25	117.064	118.196	116.560	116.776	753402	0	3
2019.09.01	116.470	118.610	115.863	117.854	582815	0	3
2019.09.08	117.742	120.007	117.550	119.669	435716	0	3
2019.09.15	119.682	119.821	118.450	118.530	420355	0	3
2019.09.22	118.646	118.788	117.444	118.089	416834	0	3
2019.09.29	118.101	118.180	117.070	117.350	423120	0	3
2019.10.06	117.112	120.005	117.083	119.659	471928	0	3
2019.10.13	119.492	121.354	119.104	121.065	445750	0	3
2019.10.20	120.952	121.471	120.352	120.400	343147	0	3
2019.10.27	120.439	121.468	120.285	120.789	328275	0	3
2019.11.03	120.776	121.298	120.136	120.366	340373	0	3
2019.11.10	120.374	120.635	119.247	120.194	276222	0	3
2019.11.17	120.182	120.684	119.660	119.701	300798	0	3
2019.11.24	119.647	120.759	119.632	120.582	247345	0	3
2019.12.01	120.442	121.014	120.001	120.066	295479	0	3
2019.12.08	120.099	122.647	119.991	121.559	320594	0	3
2019.12.15	121.641	122.458	121.190	121.212	246772	0	3
2019.12.22	121.204	122.498	121.059	122.390	175807	0	3
2019.12.29	122.390	122.486	120.166	120.591	249931	0	3
2020.01.05	120.393	121.835	120.168	121.778	392244	0	2
2020.01.12	121.514	122.871	121.514	122.163	261464	0	2
2020.01.19	122.145	122.368	120.412	120.486	252542	0	2
2020.01.26	120.125	120.416	119.766	120.207	331925	0	2
2020.02.02	120.040	121.151	119.917	120.136	344830	0	2
2020.02.09	120.054	120.336	118.861	118.894	324412	0	2
2020.02.16	119.007	121.394	118.462	121.032	375807	0	2
2020.02.23	120.457	121.065	118.372	119.185	850151	0	2
2020.03.01	118.742	120.946	118.588	118.939	637143	0	1
2020.03.08	118.475	120.317	116.115	119.893	1400409	0	0
2020.03.15	119.812	119.839	116.887	118.559	1345740	0	0
2020.03.22	118.458	121.141	117.718	120.295	1095084	0	0
2020.03.29	119.589	119.980	116.347	117.250	650212	0	0
2020.04.05	117.099	119.035	117.066	118.486	486349	0	0
2020.04.12	118.651	118.694	116.551	116.942	369940	0	0
2020.04.19	116.677	117.287	115.542	116.346	345655	0	0
2020.04.26	116.248	117.775	115.448	117.386	321262	0	0
2020.05.03	117.258	117.275	114.410	115.613	304055	0	0
2020.05.10	115.179	116.856	115.149	115.937	327358	0	0
2020.05.17	115.875	118.529	115.636	117.314	294895	0	0
2020.05.24	117.120	119.898	117.082	119.719	340699	0	0
2020.05.31	119.739	124.430	119.421	123.696	446306	0	0
2020.06.07	123.782	124.117	120.253	120.877	474050	0	0
2020.06.14	120.396	122.114	119.370	119.441	453730	0	0
2020.06.21	119.328	121.098	119.275	120.279	383195	0	0
2020.06.28	119.965	121.480	119.965	120.853	325051	0	0
2020.07.05	120.731	121.967	120.268	120.774	311525	0	0
2020.07.12	120.749	122.575	120.749	122.269	303252	0	0
2020.07.19	122.042	124.291	122.042	123.677	314159	0	0
2020.07.26	123.403	125.207	123.013	124.692	404660	0	0
2020.08.02	124.517	125.588	123.989	124.827	369430	0	0
2020.08.09	124.743	126.750	124.302	126.194	308052	0	0
2020.08.16	126.034	126.460	124.440	124.823	327916	0	0
2020.08.23	124.712	126.777	124.687	125.417	334097	0	0
2020.08.30	125.469	127.072	125.281	125.773	338367	0	0
2020.09.06	125.845	126.461	124.414	125.736	311297	0	0
2020.09.13	125.527	125.899	123.309	123.820	252336	0	0
2020.09.20	123.825	123.938	122.514	122.750	273208	0	0
2020.09.27	122.680	124.247	122.377	123.404	301227	0	0
2020.10.04	123.311	125.085	123.286	124.941	259257	0	0
2020.10.11	124.958	124.998	123.015	123.491	253826	0	0
