<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.07.31	0.75905	0.76637	0.74853	0.76157	505797	511091157000	0
2016.08.07	0.76126	0.77553	0.75969	0.76484	478676	577162193000	0
2016.08.14	0.76537	0.77488	0.75987	0.76256	540669	612097917000	0
2016.08.21	0.75993	0.76916	0.75506	0.75538	524174	602676868000	0
2016.08.28	0.75571	0.76153	0.74896	0.75518	532584	558774998000	0
2016.09.04	0.75684	0.77316	0.75358	0.75358	546105	525896415000	0
2016.09.11	0.75362	0.75676	0.74416	0.74904	665049	685772392000	0
2016.09.18	0.74804	0.76743	0.74750	0.76021	561260	612447440000	0
2016.09.25	0.76119	0.77096	0.75893	0.76558	607932	705313754000	0
2016.10.02	0.76528	0.76903	0.75527	0.75839	612471	628841693000	0
2016.10.09	0.76007	0.76471	0.75058	0.76112	599079	634270922000	0
2016.10.16	0.76152	0.77340	0.75808	0.76053	522464	537613529000	0
2016.10.23	0.76063	0.77086	0.75573	0.75884	559215	548730099000	0
2016.10.30	0.75967	0.76967	0.75826	0.76707	629348	636980465000	0
2016.11.06	0.76732	0.77777	0.75247	0.75309	893477	835070012000	0
2016.11.13	0.75425	0.75807	0.73166	0.73166	873524	863083760000	0
2016.11.20	0.73290	0.74677	0.73105	0.74243	754637	704105930000	0
2016.11.27	0.74414	0.74969	0.73695	0.74489	693494	637506253000	0
2016.12.04	0.74484	0.75074	0.74115	0.74278	545661	414827594000	0
2016.12.11	0.74352	0.75243	0.72657	0.72839	630746	409816125000	0
2016.12.18	0.72807	0.73124	0.71558	0.71558	460205	352296259000	0
2016.12.25	0.71908	0.72464	0.70326	0.71800	366154	293357755000	0
2017.01.01	0.72064	0.73564	0.71639	0.72956	607215	524266335000	0
2017.01.08	0.72906	0.75180	0.72870	0.74808	711670	630279817000	0
2017.01.15	0.74816	0.75881	0.74577	0.75359	719019	622447720000	0
2017.01.22	0.75528	0.76087	0.75109	0.75443	664367	572619226000	0
2017.01.29	0.75548	0.76956	0.75275	0.76619	608460	555471419000	0
2017.02.05	0.76434	0.76883	0.76051	0.76659	548996	500117714000	0
2017.02.12	0.76766	0.77316	0.76175	0.76452	533268	493655404000	0
2017.02.19	0.76717	0.77404	0.76491	0.76634	442236	428327642000	0
2017.02.26	0.76780	0.77074	0.75424	0.75769	501937	488910120000	0
2017.03.05	0.75836	0.76323	0.74906	0.75404	501584	479438535000	0
2017.03.12	0.75455	0.77187	0.75334	0.77036	495372	453714328000	0
2017.03.19	0.76991	0.77491	0.76035	0.76215	488250	446738544000	0
2017.03.26	0.76310	0.76791	0.75869	0.76265	442323	415707850000	0
2017.04.02	0.76234	0.76397	0.74808	0.74808	437565	392538716000	0
2017.04.09	0.74907	0.75951	0.74727	0.75717	414198	373573941000	0
2017.04.16	0.75734	0.76102	0.74885	0.75267	374733	329844876000	0
2017.04.23	0.75689	0.75839	0.74396	0.74603	409363	347840368000	0
2017.04.30	0.74673	0.75557	0.73672	0.74110	367093	325041319000	0
2017.05.07	0.74119	0.74241	0.73285	0.73783	412983	366269139000	0
2017.05.14	0.73905	0.74690	0.73842	0.74554	464243	404290369000	0
2017.05.21	0.74501	0.75169	0.74215	0.74360	413624	345832574000	0
2017.05.28	0.74375	0.74756	0.73660	0.74357	370186	299010948000	0
2017.06.04	0.74238	0.75662	0.74218	0.75266	310138	0	9
2017.06.11	0.75292	0.76351	0.75211	0.76131	313461	0	9
2017.06.18	0.76143	0.76287	0.75350	0.75596	270798	0	9
2017.06.25	0.75623	0.77119	0.75622	0.76854	327457	0	9
2017.07.02	0.76791	0.76948	0.75708	0.75981	286029	0	9
2017.07.09	0.75990	0.78335	0.75860	0.78246	292376	0	9
2017.07.16	0.78233	0.79886	0.77858	0.79126	401954	0	9
2017.07.23	0.79058	0.80651	0.78776	0.79843	419586	0	9
2017.07.30	0.79810	0.80423	0.78909	0.79222	395838	0	9
2017.08.06	0.79149	0.79481	0.78385	0.78914	359810	0	9
2017.08.13	0.78903	0.79623	0.78074	0.79222	339427	0	9
2017.08.20	0.79256	0.79535	0.78662	0.79314	295843	0	9
2017.08.27	0.79297	0.79952	0.78710	0.79668	376124	0	9
2017.09.03	0.79471	0.81247	0.79404	0.80476	416972	0	9
2017.09.10	0.80545	0.80579	0.79556	0.79988	406239	1197826000	0
2017.09.17	0.79955	0.81019	0.79080	0.79582	437261	0	0
