<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.06.27	79.955	80.461	79.676	80.321	68108	0	20
2012.06.28	80.320	80.542	79.354	79.724	80588	0	20
2012.06.29	79.725	81.893	79.410	81.675	85511	0	20
2012.07.02	81.980	81.986	81.137	81.532	70137	0	20
2012.07.03	81.531	82.176	81.245	82.054	65580	0	20
2012.07.04	82.055	82.178	81.841	82.062	55264	0	20
2012.07.05	82.060	82.345	81.610	82.195	72514	0	10
2012.07.06	82.193	82.193	81.031	81.290	67492	0	20
2012.07.09	81.113	81.349	80.838	81.189	62230	0	20
2012.07.10	81.189	81.378	80.650	80.914	66873	0	20
2012.07.11	80.914	81.769	80.674	81.714	68112	0	20
2012.07.12	81.715	81.716	80.041	80.334	74222	0	12
2012.07.13	80.335	81.060	80.243	80.931	64117	0	20
2012.07.16	81.135	81.139	80.453	80.764	56259	0	20
2012.07.17	80.767	81.613	80.662	81.454	67426	0	20
2012.07.18	81.455	81.696	81.234	81.656	66426	0	20
2012.07.19	81.656	82.020	81.487	81.905	68943	0	20
2012.07.20	81.904	82.090	81.323	81.409	65566	0	14
2012.07.23	81.244	81.369	80.133	80.322	74052	0	20
2012.07.24	80.325	80.712	79.821	79.908	71595	0	20
2012.07.25	79.906	80.747	79.519	80.560	73554	0	20
2012.07.26	80.559	81.505	80.365	81.294	74470	0	20
2012.07.27	81.294	82.348	81.223	82.211	73901	0	20
2012.07.30	82.233	82.298	81.719	81.985	62545	0	20
2012.07.31	81.987	82.456	81.914	81.941	68541	0	20
2012.08.01	81.943	82.406	81.545	82.013	70532	0	9
2012.08.02	82.014	82.727	81.641	81.813	76294	0	20
2012.08.03	81.813	83.082	81.557	82.895	68691	0	6
2012.08.06	83.135	83.145	82.530	82.655	66609	0	6
2012.08.07	82.657	83.215	82.491	82.962	65830	0	20
2012.08.08	82.961	82.992	82.504	82.901	66235	0	20
2012.08.09	82.900	83.353	82.731	83.079	68393	0	20
2012.08.10	83.078	83.123	82.236	82.755	62545	0	20
2012.08.13	82.658	82.792	82.216	82.352	58824	0	6
2012.08.14	82.353	83.066	82.305	82.563	59254	0	20
2012.08.15	82.562	82.972	82.461	82.910	58585	0	20
2012.08.16	82.917	83.484	82.846	83.381	62562	0	20
2012.08.17	83.380	83.456	82.735	82.873	57318	0	20
2012.08.20	82.988	83.258	82.813	82.985	55777	0	15
2012.08.21	82.984	83.561	82.875	83.113	58711	0	20
2012.08.22	83.114	83.115	82.189	82.539	67411	0	20
2012.08.23	82.539	82.815	81.854	81.989	65488	0	20
2012.08.24	81.987	82.105	81.484	81.815	59878	0	20
2012.08.27	81.974	82.061	81.555	81.581	46336	0	6
2012.08.28	81.582	81.680	81.210	81.375	53735	0	20
2012.08.29	81.376	81.772	81.264	81.383	49030	0	20
2012.08.30	81.380	81.445	80.723	80.906	50318	0	20
2012.08.31	80.905	81.291	80.642	80.883	57570	0	20
2012.09.03	80.639	80.645	80.062	80.176	45738	0	12
2012.09.04	80.179	80.617	80.052	80.178	56668	0	20
2012.09.05	80.180	80.213	79.667	79.902	59592	0	20
2012.09.06	79.901	81.292	79.743	81.081	60876	0	13
2012.09.07	81.084	81.760	80.998	81.195	61773	0	13
2012.09.10	81.121	81.236	80.840	80.863	48088	0	6
2012.09.11	80.861	81.277	80.717	81.115	57608	0	20
2012.09.12	81.109	81.821	81.058	81.420	63771	0	20
2012.09.13	81.421	81.862	80.677	81.685	64461	0	20
2012.09.14	81.684	83.070	81.679	82.669	69802	0	20
2012.09.17	82.681	82.990	82.225	82.420	57400	0	20
2012.09.18	82.420	82.488	81.778	82.337	63112	0	20
2012.09.19	82.336	82.921	81.872	82.066	69001	0	20
2012.09.20	82.065	82.108	80.953	81.583	67529	0	20
2012.09.21	81.584	82.292	81.554	81.717	60752	0	20
2012.09.24	81.644	81.644	80.950	81.160	54185	0	20
2012.09.25	81.159	81.483	80.689	80.791	58829	0	20
2012.09.26	80.790	80.803	80.222	80.608	58342	0	20
2012.09.27	80.610	81.193	80.456	81.074	59765	0	20
2012.09.28	81.073	81.252	80.712	80.859	60487	0	20
2012.10.01	80.798	81.227	80.440	80.763	57973	0	20
2012.10.02	80.762	81.043	80.034	80.207	58659	0	20
2012.10.03	80.208	80.322	79.726	80.196	55250	0	20
2012.10.04	80.198	80.481	79.881	80.388	61745	0	20
2012.10.05	80.389	80.924	79.865	80.113	55536	0	20
2012.10.08	79.978	80.062	79.397	79.792	47670	0	19
2012.10.09	79.793	80.291	79.572	79.873	54559	0	20
2012.10.10	79.875	80.393	79.607	79.850	55595	0	20
2012.10.11	79.852	80.779	79.715	80.462	57921	0	8
2012.10.12	80.457	80.736	79.984	80.238	52008	0	20
2012.10.15	80.388	80.788	79.944	80.662	56503	0	20
2012.10.16	80.661	81.285	80.605	81.234	56506	0	20
2012.10.17	81.237	82.068	81.003	81.988	59231	0	20
2012.10.18	81.986	82.506	81.906	82.187	64284	0	20
2012.10.19	82.183	82.354	81.773	81.872	55290	0	20
2012.10.22	81.806	82.553	81.612	82.533	54756	0	20
2012.10.23	82.532	82.678	81.647	81.972	58240	0	20
2012.10.24	81.975	82.641	81.880	82.563	58025	0	20
2012.10.25	82.564	83.469	82.532	83.196	54878	0	20
2012.10.26	83.195	83.200	82.256	82.587	53442	0	11
2012.10.29	82.496	82.655	82.263	82.361	32783	0	15
2012.10.30	82.363	82.908	81.961	82.526	39291	0	7
2012.10.31	82.522	82.996	82.485	82.750	71773	0	7
2012.11.01	82.749	83.485	82.731	83.464	88378	0	20
2012.11.02	83.465	83.819	83.035	83.092	85672	0	6
2012.11.05	83.262	83.458	82.932	83.191	78613	0	6
2012.11.06	83.194	84.011	83.119	83.814	86531	0	6
2012.11.07	83.813	84.143	82.988	83.153	112737	0	20
2012.11.08	83.157	83.420	82.529	82.649	96708	0	20
2012.11.09	82.649	82.982	81.957	82.514	96645	0	20
2012.11.12	82.549	82.945	82.504	82.926	72309	0	6
2012.11.13	82.925	83.009	82.358	82.844	87513	0	9
2012.11.14	82.842	83.657	82.822	83.059	95990	0	20
2012.11.15	83.061	84.023	82.952	83.794	105446	0	20
2012.11.16	83.795	84.145	83.438	84.048	97466	0	20
2012.11.19	84.276	84.769	84.136	84.622	85724	0	6
2012.11.20	84.620	84.869	84.329	84.789	91645	0	20
2012.11.21	84.790	85.567	84.514	85.528	97037	0	7
2012.11.22	85.529	85.941	85.431	85.610	85220	0	20
2012.11.23	85.608	86.234	85.317	86.155	85239	0	20
2012.11.26	86.165	86.416	85.581	85.865	89661	0	11
2012.11.27	85.862	86.250	85.633	85.718	92274	0	8
2012.11.28	85.715	85.989	85.224	85.989	102338	0	8
2012.11.29	85.988	86.110	85.453	85.643	71999	0	12
2012.11.30	85.642	86.243	85.534	85.977	93189	0	8
2012.12.03	85.926	85.978	85.374	85.635	81971	0	6
2012.12.04	85.629	85.915	85.411	85.695	86552	0	7
2012.12.05	85.694	86.247	85.653	86.135	59470	0	15
2012.12.06	86.135	86.562	85.970	86.273	82762	0	6
2012.12.07	86.274	86.701	86.085	86.473	75250	0	7
2012.12.10	86.556	86.605	86.035	86.330	69169	0	6
2012.12.11	86.331	86.949	86.148	86.939	69863	0	12
2012.12.12	86.938	88.048	86.882	87.738	82504	0	10
2012.12.13	87.740	88.293	87.674	87.993	86553	0	20
2012.12.14	87.992	88.524	87.791	88.209	86687	0	9
2012.12.17	88.905	88.908	88.066	88.434	87774	0	6
2012.12.18	88.433	88.742	88.210	88.620	84820	0	7
2012.12.19	88.622	88.866	87.876	88.055	92088	0	9
2012.12.20	88.056	88.510	87.832	88.356	88156	0	6
2012.12.21	88.357	88.472	87.522	87.601	92759	0	11
2012.12.24	87.797	87.989	87.641	87.863	53124	0	6
2012.12.26	88.365	88.832	88.339	88.627	56092	0	19
2012.12.27	88.628	89.499	88.610	89.387	93037	0	10
2012.12.28	89.388	89.805	89.015	89.025	85242	0	19
2012.12.31	88.998	90.145	88.988	89.885	63015	0	20
2013.01.01	90.067	90.261	89.910	90.009	1200	0	20
2013.01.02	90.012	91.734	89.805	91.697	99981	0	19
2013.01.03	91.693	91.700	91.100	91.430	94744	0	19
2013.01.04	91.431	92.455	91.402	92.344	108153	0	20
2013.01.07	92.813	92.819	91.745	91.876	100739	0	19
2013.01.08	91.878	92.113	91.179	91.206	105262	0	12
2013.01.09	91.203	92.537	91.201	92.476	106072	0	12
2013.01.10	92.473	94.331	92.323	94.169	113277	0	20
2013.01.11	94.175	94.495	93.772	93.934	108999	0	12
2013.01.14	94.239	94.636	94.054	94.456	99621	0	12
2013.01.15	94.455	94.622	93.094	93.783	118097	0	12
2013.01.16	93.781	93.840	92.461	93.546	117653	0	12
2013.01.17	93.548	94.980	92.528	94.825	128849	0	18
2013.01.18	94.828	94.999	94.161	94.656	113441	0	12
2013.01.21	94.675	94.758	93.930	94.407	92971	0	12
2013.01.22	94.402	94.886	93.292	93.712	121413	0	12
2013.01.23	93.711	93.783	92.793	93.251	113976	0	12
2013.01.24	93.249	94.656	93.005	94.504	120565	0	12
2013.01.25	94.504	95.080	94.331	94.730	113549	0	13
2013.01.28	94.848	94.995	94.086	94.323	106686	0	12
2013.01.29	94.321	95.036	94.169	94.975	112552	0	19
2013.01.30	94.975	95.452	94.706	94.837	110376	0	20
2013.01.31	94.837	95.712	94.245	95.679	111655	0	20
2013.02.01	95.678	96.703	95.392	96.574	116747	0	12
2013.02.04	96.697	97.068	95.956	96.083	110971	0	12
2013.02.05	96.081	97.406	95.946	97.315	122509	0	20
2013.02.06	97.316	97.344	96.097	96.391	119691	0	20
2013.02.07	96.392	97.026	95.815	96.371	117266	0	20
2013.02.08	96.370	96.386	95.123	95.605	111289	0	12
2013.02.11	95.418	96.856	95.159	96.683	105960	0	15
2013.02.12	96.684	96.861	95.787	96.113	119898	0	10
2013.02.13	96.114	96.827	96.057	96.546	112260	0	10
2013.02.14	96.545	96.964	95.975	96.248	115805	0	12
2013.02.15	96.249	96.679	95.528	96.322	116198	0	12
2013.02.18	96.475	96.912	96.451	96.734	85640	0	12
2013.02.19	96.732	96.920	96.470	96.861	92704	0	14
2013.02.20	96.859	97.060	95.831	96.118	103435	0	14
2013.02.21	96.116	96.186	95.043	95.672	113154	0	12
2013.02.22	95.673	96.558	95.620	96.379	102439	0	12
2013.02.25	96.981	97.127	93.560	94.573	119216	0	14
2013.02.26	94.577	95.287	93.043	94.016	130230	0	14
2013.02.27	94.009	94.552	92.961	94.221	120858	0	14
2013.02.28	94.222	95.096	94.098	94.653	110002	0	14
2013.03.01	94.656	95.615	94.406	95.462	106089	0	12
2013.03.04	95.412	95.502	94.446	95.267	13285	0	5
2013.03.05	95.264	95.774	95.015	95.723	14957	0	12
2013.03.06	95.719	96.384	95.628	96.110	30851	0	4
2013.03.07	96.113	97.585	96.062	97.479	56100	0	1
2013.03.08	97.480	98.952	97.356	98.198	47339	0	1
2013.03.11	98.128	99.256	98.052	99.256	42327	0	5
2013.03.12	99.257	99.568	98.468	98.905	59163	0	1
2013.03.13	98.905	99.210	98.545	98.814	57060	0	1
2013.03.14	98.819	99.972	98.811	99.683	58350	0	4
2013.03.15	99.685	99.839	98.946	99.160	54619	0	4
2013.03.18	98.284	99.343	97.720	99.105	63447	0	2
2013.03.19	99.103	99.447	98.168	98.516	60898	0	1
2013.03.20	98.513	99.774	98.284	99.629	57615	0	4
2013.03.21	99.628	99.691	98.710	99.192	68844	0	1
2013.03.22	99.200	99.209	98.348	98.642	57958	0	1
2013.03.25	98.843	99.391	97.727	98.591	61507	0	1
2013.03.26	98.594	99.186	98.244	99.172	58671	0	1
2013.03.27	99.171	99.282	97.988	98.530	53014	0	1
2013.03.28	98.528	98.664	97.809	98.166	52026	0	1
2013.03.29	98.163	98.189	97.839	98.109	31352	0	6
2013.04.01	98.126	98.246	97.049	97.151	37740	0	1
2013.04.02	97.151	97.855	96.909	97.607	50270	0	4
2013.04.03	97.607	98.101	96.989	97.333	49151	0	4
2013.04.04	97.336	100.575	96.972	100.495	69501	0	1
2013.04.05	100.490	101.728	99.768	101.246	75300	0	1
2013.04.08	101.868	103.606	101.666	103.595	70502	0	1
2013.04.09	103.595	104.345	102.833	104.018	69769	0	4
2013.04.10	104.012	105.266	103.699	105.211	62567	0	8
2013.04.11	105.211	105.420	104.389	105.174	61896	0	8
2013.04.12	105.173	105.203	103.056	103.317	66162	0	9
2013.04.15	103.219	103.828	98.731	99.603	89379	0	5
2013.04.16	99.613	101.867	99.584	101.538	85370	0	5
2013.04.17	101.525	102.065	99.907	101.282	81412	0	8
2013.04.18	101.282	101.793	100.267	101.191	75899	0	5
2013.04.19	101.191	102.866	100.883	102.210	69642	0	8
2013.04.22	102.518	102.929	101.336	101.978	64523	0	2
2013.04.23	101.981	102.141	100.758	102.049	69988	0	6
2013.04.24	102.053	102.517	101.531	102.294	60770	0	5
2013.04.25	102.301	102.654	102.021	102.226	57155	0	5
2013.04.26	102.226	102.451	100.303	100.701	68622	0	6
2013.04.29	100.753	101.607	100.309	101.203	49227	0	8
2013.04.30	101.203	101.539	100.506	100.910	54657	0	4
2013.05.01	100.910	101.117	99.758	99.978	51200	0	5
2013.05.02	99.983	100.904	99.283	100.320	56806	0	1
2013.05.03	100.323	102.323	100.323	102.091	46676	0	1
2013.05.06	102.176	102.190	101.423	101.821	37426	0	1
2013.05.07	101.821	101.878	100.437	100.772	54819	0	1
2013.05.08	100.776	101.013	100.399	100.677	53235	0	5
2013.05.09	100.676	102.135	100.464	101.551	61475	0	1
2013.05.10	101.551	102.062	101.320	101.810	71935	0	5
2013.05.13	101.874	102.032	101.180	101.287	57998	0	1
2013.05.14	101.287	101.447	100.678	101.199	62522	0	1
2013.05.15	101.206	101.584	100.897	101.112	62613	0	1
2013.05.16	101.119	101.324	100.241	100.378	65287	0	1
2013.05.17	100.379	100.557	99.594	100.397	58210	0	1
2013.05.20	100.171	100.559	100.049	100.267	56914	0	3
2013.05.21	100.275	100.935	100.133	100.482	59954	0	4
2013.05.22	100.474	100.958	99.500	99.913	75381	0	4
2013.05.23	99.906	100.044	97.296	99.320	115486	0	5
2013.05.24	99.322	99.354	97.130	97.621	100973	0	5
2013.05.27	97.710	97.710	96.961	97.384	58864	0	5
2013.05.28	97.384	99.068	97.283	98.245	96538	0	5
2013.05.29	98.260	98.293	97.045	97.420	105534	0	5
2013.05.30	97.419	97.960	96.965	97.334	107817	0	5
2013.05.31	97.344	97.914	96.061	96.070	103148	0	5
2013.06.03	96.552	97.240	96.251	97.150	95240	0	5
2013.06.04	97.143	97.365	96.152	96.531	94749	0	5
2013.06.05	96.532	96.802	94.223	94.507	104287	0	5
2013.06.06	94.507	94.644	92.546	93.031	110656	0	1400
2013.06.07	93.033	93.245	90.526	92.599	127747	0	1400
2013.06.10	92.012	93.790	91.905	93.446	99805	0	1400
2013.06.11	93.444	93.685	89.994	90.497	121490	0	1400
2013.06.12	90.495	92.493	90.453	91.031	111636	0	1400
2013.06.13	91.028	92.161	88.937	91.903	122547	0	1400
2013.06.14	92.290	92.296	89.952	89.952	107774	0	5
2013.06.17	90.140	91.553	90.102	90.389	82898	0	5
2013.06.18	90.400	90.728	89.830	90.469	86783	0	5
2013.06.19	90.478	91.178	89.245	89.347	89570	0	5
2013.06.20	89.344	90.431	89.097	89.561	123077	0	5
2013.06.21	89.573	90.533	89.146	90.214	101468	0	5
2013.06.24	90.467	91.056	89.599	90.400	110174	0	5
2013.06.25	90.397	90.760	89.569	90.690	98607	0	5
2013.06.26	90.690	91.142	90.207	90.714	96022	0	5
2013.06.27	90.644	91.637	90.588	91.198	90697	0	1400
2013.06.28	91.202	91.668	90.456	90.494	99651	0	1400
2013.07.01	90.581	92.233	90.536	91.998	75474	0	5
2013.07.02	92.000	92.160	91.301	92.027	84686	0	5
2013.07.03	92.030	92.414	90.151	90.792	95572	0	5
2013.07.04	90.792	91.841	90.527	91.503	72993	0	5
2013.07.05	91.527	92.195	91.239	91.659	78353	0	5
2013.07.08	91.687	92.346	91.382	92.136	72069	0	5
2013.07.09	92.115	93.070	91.772	92.716	80816	0	5
2013.07.10	92.717	92.916	91.075	91.789	94174	0	5
2013.07.11	91.772	92.029	90.094	90.823	115066	0	5
2013.07.12	90.822	91.023	89.690	89.721	78241	0	1
2013.07.15	90.167	91.006	89.909	90.993	68739	0	1
2013.07.16	90.994	91.891	90.780	91.625	78794	0	1
2013.07.17	91.625	92.185	91.444	91.965	78967	0	1
2013.07.18	91.961	92.252	91.588	92.174	77207	0	1
2013.07.19	92.181	92.555	91.601	92.252	78119	0	1
2013.07.22	92.117	92.564	91.865	92.080	71576	0	1
2013.07.23	92.080	92.574	91.795	92.393	77274	0	1
2013.07.24	92.399	92.733	91.672	91.881	81709	0	1
2013.07.25	91.881	91.922	91.338	91.669	86994	0	1
2013.07.26	91.669	91.921	90.569	91.002	79665	0	1
2013.07.29	91.005	91.062	89.822	90.149	79245	0	1
2013.07.30	90.151	90.301	88.682	88.893	79444	0	1
2013.07.31	88.893	89.035	87.240	87.445	87995	0	1
2013.08.01	87.445	88.967	87.366	88.887	76997	0	1
2013.08.02	88.888	89.093	87.906	88.040	77087	0	1
2013.08.05	88.187	88.234	87.474	87.756	65129	0	1
2013.08.06	87.747	88.570	87.286	87.798	74177	0	1
2013.08.07	87.794	87.828	86.405	86.666	82963	0	1
2013.08.08	86.667	88.158	86.645	87.914	83735	0	1
2013.08.09	87.912	88.767	87.783	88.482	70964	0	1
2013.08.12	88.391	89.033	88.053	88.729	66697	0	1
2013.08.13	88.726	89.646	88.510	89.385	76565	0	1
2013.08.14	89.410	89.814	89.079	89.430	69029	0	1
2013.08.15	89.430	90.070	88.734	88.871	87746	0	1
2013.08.16	88.885	89.889	88.620	89.553	71027	0	1
2013.08.19	89.687	90.124	88.836	89.011	70230	0	1
2013.08.20	89.011	89.218	87.595	88.227	78867	0	1
2013.08.21	88.226	88.460	87.540	87.691	82912	0	1
2013.08.22	87.693	89.200	87.408	89.015	79223	0	1
2013.08.23	89.017	89.408	88.896	89.032	71365	0	1
2013.08.26	88.975	89.264	88.710	88.865	52738	0	1
2013.08.27	88.875	88.965	86.930	87.101	77581	0	1
2013.08.28	87.100	87.505	86.461	87.328	77518	0	1
2013.08.29	87.335	88.001	87.275	87.716	69099	0	1
2013.08.30	87.716	87.935	87.235	87.292	63954	0	1
2013.09.02	87.828	89.511	87.741	89.347	56042	0	1
2013.09.03	89.349	90.498	89.127	90.159	69766	0	1
2013.09.04	90.165	91.565	89.988	91.393	65922	0	1
2013.09.05	91.394	91.572	91.056	91.451	65024	0	1
2013.09.06	91.451	91.463	90.641	90.949	55325	0	1
2013.09.09	91.798	92.064	91.316	91.910	59004	0	1
2013.09.10	91.913	93.566	91.853	93.456	67395	0	1
2013.09.11	93.456	93.560	92.928	93.191	64374	0	1
2013.09.12	93.191	93.258	91.725	92.146	73930	0	1
2013.09.13	92.149	92.480	91.684	91.829	64895	0	1
2013.09.16	92.356	92.811	92.169	92.339	56437	0	1
2013.09.17	92.345	92.968	92.117	92.730	52936	0	1
2013.09.18	92.737	93.369	92.421	93.181	58997	0	1
2013.09.19	93.188	94.442	93.053	93.836	74549	0	1
2013.09.20	93.833	94.096	93.255	93.266	54155	0	1
2013.09.23	93.062	93.572	93.018	93.104	48958	0	1
2013.09.24	93.113	93.381	92.240	92.668	54178	0	1
2013.09.25	92.675	92.730	91.916	92.150	54385	0	1
2013.09.26	92.153	93.010	92.043	92.678	60305	0	1
2013.09.27	92.677	92.770	91.379	91.477	55189	0	1
2013.09.30	91.005	91.893	90.735	91.581	64901	0	1
2013.10.01	91.579	92.390	91.378	92.088	69415	0	1
2013.10.02	92.088	92.196	90.797	91.403	63597	0	1
2013.10.03	91.400	91.877	90.930	91.316	61749	0	1
2013.10.04	91.316	92.019	91.289	91.955	56364	0	1
2013.10.07	91.756	91.887	90.988	91.127	57633	0	1
2013.10.08	91.136	92.199	91.056	91.261	62887	0	1
2013.10.09	91.261	92.137	91.234	91.983	63269	0	1
2013.10.10	91.986	93.028	91.792	92.983	63552	0	1
2013.10.11	92.981	93.440	92.432	93.255	55363	0	1
2013.10.14	92.648	93.663	92.648	93.627	43205	0	2
2013.10.15	93.637	94.103	93.253	93.594	62724	0	1
2013.10.16	93.592	94.469	93.267	94.422	64366	0	1
2013.10.17	94.423	94.481	93.777	94.241	65720	0	1
2013.10.18	94.245	94.670	94.148	94.549	53892	0	1
2013.10.21	94.668	94.961	94.473	94.750	47564	0	1
2013.10.22	94.753	95.680	94.704	95.228	49338	0	1
2013.10.23	95.227	95.653	93.426	93.572	65530	0	1
2013.10.24	93.571	94.355	93.178	93.575	59895	0	1
2013.10.25	93.578	93.702	92.996	93.328	56060	0	1
2013.10.28	93.492	93.973	93.149	93.157	46234	0	1
2013.10.29	93.155	93.261	92.662	93.068	59150	0	1
2013.10.30	93.070	93.512	92.847	93.222	55780	0	1
2013.10.31	93.220	93.608	92.817	93.048	56388	0	1
2013.11.01	93.046	93.372	92.731	93.055	49150	0	1
2013.11.04	93.206	93.841	93.193	93.780	35144	0	1
2013.11.05	93.782	93.865	92.977	93.586	57032	0	1
2013.11.06	93.594	94.161	93.387	93.893	46070	0	1
2013.11.07	93.901	94.089	92.339	92.836	65795	0	1
2013.11.08	92.837	93.117	92.577	92.932	61021	0	1
2013.11.11	93.018	93.062	92.723	92.740	42317	0	1
2013.11.12	92.741	93.080	92.380	92.623	60454	0	1
2013.11.13	92.625	93.014	92.308	92.814	56623	0	1
2013.11.14	92.813	93.287	92.740	93.163	66993	0	1
2013.11.15	93.168	94.003	93.143	93.820	52715	0	1
2013.11.18	93.958	94.194	93.472	93.630	53807	0	1
2013.11.19	93.630	94.479	93.317	94.457	59487	0	1
2013.11.20	94.452	94.602	93.089	93.300	63501	0	1
2013.11.21	93.300	93.754	92.916	93.377	68049	0	1
2013.11.22	93.377	93.549	92.538	92.821	57399	0	1
2013.11.25	92.842	93.339	92.770	93.179	44691	0	1
2013.11.26	93.178	93.425	92.247	92.439	44861	0	1
2013.11.27	92.443	92.984	92.270	92.787	50885	0	1
2013.11.28	92.799	93.504	92.745	93.000	46996	0	1
2013.11.29	93.003	93.576	92.744	93.252	55966	0	1
2013.12.02	93.454	94.020	93.362	93.720	58366	0	1
2013.12.03	93.721	93.970	93.127	93.528	68444	0	1
2013.12.04	93.528	93.687	91.784	92.397	77503	0	1
2013.12.05	92.397	92.619	91.912	92.222	71160	0	1
2013.12.06	92.228	93.697	92.097	93.569	62421	0	1
2013.12.09	93.997	94.145	93.501	93.732	59327	0	1
2013.12.10	93.732	94.220	93.665	94.029	61814	0	1
2013.12.11	94.029	94.138	92.570	92.603	63375	0	1
2013.12.12	92.604	93.272	91.785	92.394	70793	0	1
2013.12.13	92.411	92.943	92.069	92.433	62087	0	1
2013.12.16	92.297	92.458	91.816	92.140	56794	0	1
2013.12.17	92.140	92.298	91.218	91.464	54024	0	1
2013.12.18	91.457	92.518	91.081	92.120	64652	0	1
2013.12.19	92.126	92.429	91.697	92.283	57534	0	1
2013.12.20	92.282	93.010	92.280	92.800	51861	0	1
2013.12.23	92.808	93.104	92.769	92.968	35296	0	1
2013.12.24	92.956	93.145	92.794	93.023	28552	0	1
2013.12.26	93.087	93.291	92.961	93.032	21099	0	1
2013.12.27	93.034	93.541	93.034	93.201	44424	0	1
2013.12.30	93.140	93.763	93.072	93.507	40642	0	1
2013.12.31	93.507	94.063	93.441	93.919	30325	0	1
2014.01.01	93.485	93.715	93.482	93.658	4361	0	12
2014.01.02	93.656	93.968	93.152	93.343	67314	0	1
2014.01.03	93.351	94.039	92.893	93.746	64465	0	1
2014.01.06	93.824	94.070	93.193	93.439	65657	0	1
2014.01.07	93.439	93.538	92.990	93.274	62314	0	1
2014.01.08	93.268	93.822	93.169	93.207	64577	0	1
2014.01.09	93.208	93.425	92.931	93.196	55166	0	1
2014.01.10	93.201	93.714	93.031	93.668	54524	0	1
2014.01.13	93.558	93.852	93.178	93.315	64554	0	1
2014.01.14	93.309	93.553	92.971	93.345	63764	0	1
2014.01.15	93.342	93.418	92.728	93.111	58949	0	2
2014.01.16	93.107	93.192	91.622	91.966	60333	0	1
2014.01.17	91.983	92.106	91.403	91.574	50144	0	2
2014.01.20	91.506	91.911	91.048	91.811	42136	0	1
2014.01.21	91.812	92.429	91.544	91.784	55654	0	1
2014.01.22	91.786	92.690	91.672	92.455	58407	0	1
2014.01.23	92.456	92.615	90.228	90.487	72960	0	1
2014.01.24	90.478	90.861	88.532	88.773	77637	0	1
2014.01.27	88.728	90.075	88.583	89.630	73781	0	1
2014.01.28	89.632	91.010	89.542	90.865	66651	0	1
2014.01.29	90.860	91.111	89.025	89.237	73423	0	1
2014.01.30	89.232	90.451	88.967	90.302	66474	0	1
2014.01.31	90.305	90.729	88.856	89.255	68140	0	1
2014.02.03	89.505	89.836	88.238	88.470	71669	0	1
2014.02.04	88.460	90.894	88.258	90.599	77768	0	1
2014.02.05	90.611	90.785	89.831	90.553	89272	0	1
2014.02.06	90.549	91.643	90.520	91.249	82859	0	1
2014.02.07	91.257	91.861	90.902	91.659	75213	0	1
2014.02.10	91.841	91.856	90.925	91.401	46659	0	1
2014.02.11	91.405	92.895	91.341	92.684	52631	0	1
2014.02.12	92.681	92.970	92.295	92.432	54497	0	1
2014.02.13	92.432	92.531	91.116	91.738	59298	0	1
2014.02.14	91.744	92.291	91.328	91.930	55533	0	1
2014.02.17	92.056	92.174	91.680	92.112	40038	0	1
2014.02.18	92.113	92.979	92.033	92.352	61206	0	1
2014.02.19	92.358	92.463	91.848	92.066	56732	0	1
2014.02.20	92.075	92.326	91.065	92.199	63518	0	1
2014.02.21	92.200	92.406	91.827	92.002	52114	0	1
2014.02.24	92.004	92.744	91.575	92.590	54825	0	1
2014.02.25	92.592	92.781	91.991	92.137	52949	0	1
2014.02.26	92.135	92.369	91.586	91.691	58134	0	1
2014.02.27	91.705	91.789	90.703	91.573	61736	0	1
2014.02.28	91.581	91.607	90.685	90.814	60070	0	1
2014.03.03	90.408	90.756	90.054	90.572	57891	0	1
2014.03.04	90.575	91.605	90.487	91.547	54114	0	1
2014.03.05	91.546	92.079	91.287	91.934	51178	0	1
2014.03.06	91.931	93.868	91.869	93.610	57459	0	1
2014.03.07	93.602	94.475	93.446	93.620	73858	0	0
2014.03.10	93.416	93.607	92.892	93.229	88456	0	0
2014.03.11	93.227	93.452	92.208	92.327	97651	0	0
2014.03.12	92.327	92.458	91.648	92.370	109225	0	0
2014.03.13	92.368	93.411	91.542	92.077	140869	0	0
2014.03.14	92.078	92.083	91.295	91.518	125346	0	0
2014.03.17	91.361	92.549	91.320	92.461	101270	0	0
2014.03.18	92.461	92.809	91.923	92.561	109887	0	0
2014.03.19	92.561	92.844	92.265	92.440	115255	0	0
2014.03.20	92.440	92.712	92.124	92.510	106935	0	0
2014.03.21	92.510	93.085	92.464	92.862	79226	0	0
2014.03.24	92.980	93.554	92.587	93.329	100349	0	0
2014.03.25	93.328	93.827	93.234	93.701	89420	0	0
2014.03.26	93.696	94.692	93.643	94.074	100225	0	0
2014.03.27	94.074	94.699	93.783	94.613	109141	0	0
2014.03.28	94.612	95.239	94.560	95.074	88891	0	0
2014.03.31	95.160	95.734	94.788	95.644	97935	0	0
2014.04.01	95.644	96.052	95.394	95.780	91013	0	1
2014.04.02	95.787	96.112	95.634	96.085	86322	0	1
2014.04.03	96.085	96.134	95.659	95.901	91554	0	1
2014.04.04	95.907	96.510	95.800	95.944	102066	0	1
2014.04.07	95.936	96.052	95.332	95.509	72932	0	1
2014.04.08	95.512	95.893	95.026	95.307	118506	0	1
2014.04.09	95.307	95.788	95.194	95.678	107858	0	1
