<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.24	81.712	82.043	80.690	82.029	478128	0	1
2018.07.01	81.842	82.258	80.982	82.042	423088	0	1
2018.07.08	82.022	83.604	82.004	83.387	403809	0	1
2018.07.15	83.229	83.924	82.205	82.673	437128	0	0
2018.07.22	82.574	82.889	81.797	82.152	467346	0	8
2018.07.29	82.084	83.249	81.949	82.280	405908	0	7
2018.08.05	82.282	82.788	80.607	80.929	377025	0	5
2018.08.12	80.348	80.963	79.693	80.829	493669	0	7
2018.08.19	80.882	81.694	80.563	81.478	390049	0	6
2018.08.26	81.508	81.789	79.627	79.873	402979	0	7
2018.09.02	79.859	80.571	78.676	78.861	421983	0	6
2018.09.09	78.858	80.795	78.757	80.130	353872	0	9
2018.09.16	80.119	82.350	79.768	81.985	372662	0	8
2018.09.23	81.655	82.494	81.293	82.008	344127	0	10
2018.09.30	82.158	82.465	79.988	80.143	414012	0	8
2018.10.07	80.227	80.588	79.042	79.777	596840	0	8
2018.10.14	79.722	80.479	79.471	80.124	517216	0	8
2018.10.21	80.079	80.304	78.554	79.287	662752	0	7
2018.10.28	79.317	81.932	79.092	81.479	584490	0	9
2018.11.04	81.352	83.042	81.236	82.205	509967	0	8
2018.11.11	82.120	82.886	81.377	82.686	592282	0	9
2018.11.18	82.457	82.613	81.182	81.660	429653	0	10
2018.11.25	81.599	83.210	81.574	82.995	444577	0	7
2018.12.02	83.890	83.892	80.921	81.118	501380	0	6
2018.12.09	80.888	82.199	80.712	81.317	501047	0	7
2018.12.16	81.285	81.492	78.204	78.218	542149	0	10
2018.12.23	78.177	78.727	77.521	77.599	342124	0	6
2018.12.30	77.650	78.049	70.309	77.217	452192	0	6
2019.01.06	77.168	78.341	77.019	78.290	458183	0	6
2019.01.13	78.202	79.093	77.554	78.595	353424	0	8
2019.01.20	78.550	78.825	77.499	78.610	352511	0	10
2019.01.27	78.597	79.594	77.953	79.331	371108	0	9
2019.02.03	79.346	79.833	77.428	77.797	323892	0	8
2019.02.10	77.748	79.227	77.714	78.803	342644	0	8
2019.02.17	78.769	79.807	78.323	78.867	363962	0	8
2019.02.24	78.950	79.767	78.889	79.220	362079	0	8
2019.03.03	79.453	79.548	77.718	78.296	358199	0	2
2019.03.10	78.194	79.234	77.900	78.983	323198	0	9
2019.03.17	78.955	79.404	77.767	77.814	364396	0	6
2019.03.24	77.876	78.991	77.530	78.634	412694	0	8
2019.03.31	79.007	79.625	78.482	79.353	296010	0	9
2019.04.07	79.304	80.475	78.941	80.323	289015	0	8
2019.04.14	80.327	80.710	79.879	80.020	272528	0	8
2019.04.21	79.981	80.069	78.098	78.554	265010	0	6
2019.04.28	78.512	78.934	77.820	78.017	239339	0	3
2019.05.05	77.087	78.034	76.332	76.948	434501	0	7
2019.05.12	76.736	76.869	75.320	75.559	385023	0	7
2019.05.19	76.021	76.381	75.380	75.687	338156	0	0
2019.05.26	75.770	76.154	75.072	75.076	373916	0	11
2019.06.02	75.067	75.892	74.957	75.716	469148	0	5
2019.06.09	75.972	75.994	74.472	74.565	362289	0	6
2019.06.16	74.568	74.771	73.917	74.325	396093	0	6
2019.06.23	74.359	75.778	74.326	75.755	393371	0	8
2019.06.30	75.766	76.274	75.122	75.673	276479	0	7
2019.07.07	75.602	75.910	75.179	75.724	243560	0	7
2019.07.14	75.636	76.141	75.437	75.856	311524	0	7
2019.07.21	75.869	76.158	75.021	75.055	256937	0	7
2019.07.28	75.004	75.191	72.214	72.446	374856	0	7
2019.08.04	72.388	72.713	70.737	71.673	601311	0	7
2019.08.11	71.557	72.926	70.898	72.067	626943	0	7
2019.08.18	71.998	72.397	71.027	71.169	493951	0	7
2019.08.25	70.717	72.073	69.951	71.577	644048	0	6
2019.09.01	71.299	73.279	71.088	73.216	467058	0	6
2019.09.08	73.033	74.493	73.032	74.332	419712	0	6
2019.09.15	74.298	74.298	72.688	72.741	388003	0	6
2019.09.22	72.904	73.315	72.477	73.005	397498	0	6
2019.09.29	72.988	73.366	71.730	72.308	385683	0	5
2019.10.06	72.051	73.952	71.838	73.636	400949	0	4
2019.10.13	73.536	74.398	72.991	74.295	362746	0	6
2019.10.20	74.199	74.820	73.924	74.109	295881	0	5
2019.10.27	74.158	75.290	74.065	74.770	292429	0	6
2019.11.03	74.824	75.668	74.562	74.907	316919	0	5
2019.11.10	74.912	74.956	73.352	74.172	268443	0	5
2019.11.17	74.121	74.318	73.486	73.702	287540	0	6
2019.11.24	73.738	74.290	73.710	73.997	233143	0	5
2019.12.01	74.117	74.840	73.891	74.269	293409	0	5
2019.12.08	74.205	75.971	73.821	75.170	306693	0	6
2019.12.15	75.229	75.627	74.845	75.519	227766	0	5
2019.12.22	75.517	76.541	75.372	76.449	130149	0	4
